section,section_label,k,beta,threshold_treatment,treatment_label,theta_mean,seed_fraction,variant,cascade_prob,final_adoption_median,final_adoption_p05,final_adoption_p95,t10_median,t10_p05,t10_p95,t50_median,t50_p05,t50_p95,t90_median,t90_p05,t90_p95,transition_time_median,transition_time_p05,transition_time_p95,max_slope_median,max_slope_p05,max_slope_p95,n_runs,cascade_prob_ci_low,cascade_prob_ci_high
L_calibration,L calibration,30,0.7,homogeneous,homogeneous,0.99,0.002,homogeneous,0.5833333333333334,0.901,0.40095000000000003,0.90735,14.0,12.0,23.9,45.0,39.6,84.39999999999998,71.5,61.75,88.15,31.0,27.2,66.99999999999999,0.02699999999999997,0.015750000000000014,0.032800000000000024,12,0.3195073356553728,0.8067425380947535
L_calibration,L calibration,30,0.7,homogeneous,homogeneous,0.99,0.003,homogeneous,0.5833333333333334,0.9045000000000001,0.45385,0.915,12.0,10.0,15.45,48.0,41.8,63.599999999999994,74.0,62.0,86.6,37.0,30.4,52.0,0.026500000000000024,0.016750000000000015,0.03180000000000002,12,0.3195073356553728,0.8067425380947535
L_calibration,L calibration,30,0.7,homogeneous,homogeneous,0.99,0.005,homogeneous,0.9166666666666666,0.906,0.9,0.9166000000000001,10.0,8.55,15.699999999999996,37.0,27.1,59.900000000000006,59.0,47.650000000000006,86.04999999999998,27.0,18.65,45.14999999999999,0.029000000000000026,0.025000000000000022,0.0319,12,0.6461140782014047,0.9851352905492264
L_calibration,L calibration,30,0.7,homogeneous,homogeneous,0.99,0.01,homogeneous,0.9166666666666666,0.907,0.73845,0.919,7.0,6.0,8.45,32.0,25.549999999999997,47.94999999999999,50.0,45.5,73.0,23.5,19.1,40.39999999999999,0.029000000000000012,0.02754999999999997,0.030900000000000025,12,0.6461140782014047,0.9851352905492264
L_calibration,L calibration,30,0.7,homogeneous,homogeneous,1.0,0.001,homogeneous,0.25,0.45,0.24630000000000002,0.9109,23.0,15.1,46.05,56.0,37.199999999999996,82.8,72.5,55.8,90.04999999999998,37.0,21.4,57.8,0.015000000000000013,0.009000000000000001,0.03399999999999997,12,0.08894003962896138,0.53231033912066
L_calibration,L calibration,30,0.7,homogeneous,homogeneous,1.0,0.002,homogeneous,0.5,0.902,0.4021,0.9117,16.5,12.0,36.54999999999998,48.0,40.15,78.55000000000001,70.5,62.4,88.55,34.0,25.450000000000003,61.55000000000002,0.026500000000000024,0.01564999999999998,0.029449999999999966,12,0.2537781703934222,0.7462218296065778
L_calibration,L calibration,30,0.7,homogeneous,homogeneous,1.0,0.003,homogeneous,0.75,0.906,0.4887,0.9119,13.0,8.55,15.0,55.0,34.5,73.5,72.0,57.0,88.19999999999999,42.0,23.0,58.5,0.027500000000000024,0.020550000000000002,0.030450000000000026,12,0.46768966087934005,0.9110599603710386
L_calibration,L calibration,30,0.7,homogeneous,homogeneous,1.0,0.005,homogeneous,0.8333333333333334,0.9025000000000001,0.4392,0.907,10.0,8.1,13.899999999999999,48.0,31.0,51.55,70.0,49.8,73.2,35.0,22.0,40.55,0.028000000000000025,0.021099999999999987,0.03235,12,0.5519636426153274,0.9530358523851776
L_calibration,L calibration,30,0.7,homogeneous,homogeneous,1.0,0.01,homogeneous,1.0,0.9085000000000001,0.73305,0.91545,8.0,7.0,9.45,27.0,23.55,48.9,47.0,42.0,71.0,20.0,16.1,39.9,0.03200000000000003,0.02264999999999999,0.03644999999999998,12,0.7574992425007574,1.0
L_calibration,L calibration,50,0.7,homogeneous,homogeneous,0.7,0.001,homogeneous,1.0,0.9975,0.9655499999999999,1.0,18.0,10.55,22.45,23.0,15.55,27.45,24.5,17.55,29.45,5.0,4.0,5.0,0.249,0.2312,0.2688,12,0.7574992425007574,1.0
L_calibration,L calibration,50,0.7,homogeneous,homogeneous,0.7,0.002,homogeneous,1.0,0.991,0.9259,1.0,10.0,8.0,16.9,14.0,13.0,21.9,16.0,14.0,23.349999999999998,5.0,4.0,5.0,0.257,0.24055000000000004,0.27204999999999996,12,0.7574992425007574,1.0
L_calibration,L calibration,50,0.7,homogeneous,homogeneous,0.7,0.003,homogeneous,1.0,0.9904999999999999,0.93755,0.99945,9.0,8.0,12.0,13.5,12.55,16.45,15.0,14.0,18.45,5.0,4.0,5.0,0.2425,0.22449999999999998,0.26005,12,0.7574992425007574,1.0
L_calibration,L calibration,50,0.7,homogeneous,homogeneous,0.7,0.005,homogeneous,1.0,0.998,0.9476499999999999,1.0,8.5,6.550000000000001,10.0,13.0,11.55,15.0,15.0,13.0,16.45,5.0,4.0,5.0,0.2515,0.23075,0.26745,12,0.7574992425007574,1.0
L_calibration,L calibration,50,0.7,homogeneous,homogeneous,0.7,0.01,homogeneous,1.0,0.9955,0.9126,1.0,6.0,5.0,8.349999999999998,10.0,10.0,12.899999999999999,12.0,11.0,14.349999999999998,4.0,4.0,5.0,0.24750000000000005,0.22929999999999998,0.2718,12,0.7574992425007574,1.0
L_calibration,L calibration,50,0.7,homogeneous,homogeneous,0.75,0.001,homogeneous,0.9166666666666666,0.995,0.5021500000000001,1.0,16.0,11.0,22.5,21.0,16.5,28.5,23.0,18.5,30.5,6.0,5.0,6.0,0.21600000000000003,0.11054999999999998,0.22390000000000004,12,0.6461140782014047,0.9851352905492264
L_calibration,L calibration,50,0.7,homogeneous,homogeneous,0.75,0.002,homogeneous,1.0,0.996,0.94255,1.0,12.0,9.55,15.899999999999999,18.0,15.0,21.349999999999998,20.5,17.55,23.349999999999998,6.0,5.0,6.0,0.21250000000000002,0.1923,0.22079999999999997,12,0.7574992425007574,1.0
L_calibration,L calibration,50,0.7,homogeneous,homogeneous,0.75,0.003,homogeneous,1.0,0.99,0.92055,0.99945,10.5,8.55,16.049999999999994,16.0,14.0,21.499999999999993,18.5,16.0,23.499999999999993,6.0,5.0,6.0,0.21250000000000002,0.20439999999999997,0.22855000000000003,12,0.7574992425007574,1.0
L_calibration,L calibration,50,0.7,homogeneous,homogeneous,0.75,0.005,homogeneous,1.0,0.9824999999999999,0.9239,0.99945,9.5,7.0,11.899999999999999,15.0,13.0,17.9,17.0,15.0,19.9,6.0,5.0,6.0,0.20649999999999996,0.20165,0.23059999999999997,12,0.7574992425007574,1.0
L_calibration,L calibration,50,0.7,homogeneous,homogeneous,0.75,0.01,homogeneous,1.0,0.9924999999999999,0.9156,1.0,6.5,5.550000000000001,7.449999999999999,12.0,11.0,13.0,14.0,13.0,15.0,5.0,5.0,6.0,0.21250000000000002,0.20275000000000007,0.22670000000000004,12,0.7574992425007574,1.0
L_calibration,L calibration,50,0.7,homogeneous,homogeneous,0.8,0.001,homogeneous,1.0,0.951,0.9144,0.9989,16.5,10.55,27.9,24.5,17.55,36.45,26.5,20.1,38.45,8.0,7.0,9.0,0.177,0.1643,0.1879,12,0.7574992425007574,1.0
L_calibration,L calibration,50,0.7,homogeneous,homogeneous,0.8,0.002,homogeneous,1.0,0.973,0.9021,0.99945,12.0,10.55,21.499999999999993,19.0,17.55,28.499999999999993,22.0,20.0,31.499999999999993,7.0,7.0,8.0,0.17049999999999998,0.1651,0.18090000000000006,12,0.7574992425007574,1.0
L_calibration,L calibration,50,0.7,homogeneous,homogeneous,0.8,0.003,homogeneous,1.0,0.983,0.9205000000000001,0.9984500000000001,12.0,10.100000000000001,18.9,20.0,16.55,25.9,22.5,19.549999999999997,28.9,7.0,6.0,8.0,0.173,0.16610000000000003,0.18145000000000006,12,0.7574992425007574,1.0
L_calibration,L calibration,50,0.7,homogeneous,homogeneous,0.8,0.005,homogeneous,1.0,0.9924999999999999,0.9238500000000001,0.99945,9.0,7.55,12.799999999999997,16.0,14.549999999999999,20.349999999999998,19.0,17.55,22.9,7.0,7.0,8.0,0.16999999999999998,0.16009999999999996,0.1808,12,0.7574992425007574,1.0
L_calibration,L calibration,50,0.7,homogeneous,homogeneous,0.8,0.01,homogeneous,1.0,0.9955,0.9419,0.9984500000000001,7.0,6.0,8.899999999999999,14.0,13.0,16.349999999999998,17.0,16.0,18.9,7.0,7.0,7.449999999999999,0.17300000000000004,0.15999999999999998,0.18169999999999992,12,0.7574992425007574,1.0
L_calibration,L calibration,50,0.7,homogeneous,homogeneous,0.85,0.001,homogeneous,1.0,0.9715,0.9167000000000001,0.9944500000000001,17.0,11.55,27.599999999999994,27.5,22.1,38.14999999999999,31.5,25.549999999999997,41.599999999999994,10.0,9.55,11.0,0.1345,0.12855,0.14145000000000002,12,0.7574992425007574,1.0
L_calibration,L calibration,50,0.7,homogeneous,homogeneous,0.85,0.002,homogeneous,1.0,0.9824999999999999,0.9136,0.99545,14.0,12.1,20.499999999999993,25.0,21.1,31.049999999999994,28.5,25.1,35.05,10.0,9.0,12.0,0.1335,0.12455,0.14145000000000002,12,0.7574992425007574,1.0
L_calibration,L calibration,50,0.7,homogeneous,homogeneous,0.85,0.003,homogeneous,1.0,0.988,0.9183,0.9959,12.0,9.55,14.45,22.0,19.1,25.349999999999998,25.5,22.549999999999997,28.799999999999997,10.0,9.55,10.899999999999999,0.133,0.1222,0.14145000000000002,12,0.7574992425007574,1.0
L_calibration,L calibration,50,0.7,homogeneous,homogeneous,0.85,0.005,homogeneous,1.0,0.9724999999999999,0.939,0.9967999999999999,10.5,8.55,13.349999999999998,20.5,18.0,23.799999999999997,24.0,21.55,27.799999999999997,10.0,9.0,11.0,0.13099999999999995,0.12799999999999995,0.14115,12,0.7574992425007574,1.0
L_calibration,L calibration,50,0.7,homogeneous,homogeneous,0.85,0.01,homogeneous,1.0,0.9524999999999999,0.9127500000000001,0.9908999999999999,7.0,7.0,9.45,17.0,16.0,19.9,20.0,19.0,23.349999999999998,9.0,9.0,10.45,0.1305,0.126,0.13914999999999994,12,0.7574992425007574,1.0
L_calibration,L calibration,50,0.7,homogeneous,homogeneous,0.86,0.001,homogeneous,1.0,0.95,0.9176500000000001,0.9919,18.5,13.55,34.25,29.5,23.65,46.9,33.5,27.65,50.9,11.0,9.55,13.45,0.1235,0.11964999999999999,0.12945,12,0.7574992425007574,1.0
L_calibration,L calibration,50,0.7,homogeneous,homogeneous,0.86,0.002,homogeneous,1.0,0.944,0.903,0.9879500000000001,14.0,12.0,23.799999999999997,26.5,22.549999999999997,34.8,30.5,26.55,38.349999999999994,11.0,10.100000000000001,13.45,0.121,0.1181,0.12844999999999995,12,0.7574992425007574,1.0
L_calibration,L calibration,50,0.7,homogeneous,homogeneous,0.86,0.003,homogeneous,1.0,0.967,0.90815,0.98445,12.0,9.1,19.699999999999996,24.0,19.1,30.599999999999994,27.5,22.65,34.599999999999994,10.0,10.0,12.45,0.124,0.12,0.13290000000000002,12,0.7574992425007574,1.0
L_calibration,L calibration,50,0.7,homogeneous,homogeneous,0.86,0.005,homogeneous,1.0,0.953,0.9212500000000001,0.9843500000000001,10.5,8.55,12.45,21.0,19.1,22.9,24.5,23.1,26.45,10.0,9.55,11.45,0.1275,0.11855,0.13779999999999998,12,0.7574992425007574,1.0
L_calibration,L calibration,50,0.7,homogeneous,homogeneous,0.86,0.01,homogeneous,1.0,0.941,0.9201,0.99325,8.0,6.550000000000001,8.45,17.5,16.55,19.0,21.0,20.55,23.0,10.0,9.0,11.0,0.125,0.12029999999999999,0.13125,12,0.7574992425007574,1.0
L_calibration,L calibration,50,0.7,homogeneous,homogeneous,0.87,0.001,homogeneous,0.9166666666666666,0.971,0.49885000000000007,0.988,22.0,14.0,45.0,35.0,24.5,59.5,39.0,28.5,63.5,13.0,10.5,15.0,0.11649999999999999,0.059399999999999994,0.12290000000000001,12,0.6461140782014047,0.9851352905492264
L_calibration,L calibration,50,0.7,homogeneous,homogeneous,0.87,0.002,homogeneous,1.0,0.9615,0.9255,0.9888,15.5,11.0,30.45,27.5,22.549999999999997,41.9,31.5,27.55,45.9,12.0,10.55,14.0,0.11549999999999999,0.10539999999999998,0.12035000000000007,12,0.7574992425007574,1.0
L_calibration,L calibration,50,0.7,homogeneous,homogeneous,0.87,0.003,homogeneous,1.0,0.968,0.904,0.98925,12.5,11.0,15.0,24.0,21.0,26.45,28.0,25.549999999999997,30.45,11.5,10.0,12.45,0.11399999999999999,0.10809999999999999,0.12279999999999999,12,0.7574992425007574,1.0
L_calibration,L calibration,50,0.7,homogeneous,homogeneous,0.87,0.005,homogeneous,1.0,0.9735,0.9408,0.9864499999999999,12.5,9.0,14.0,23.0,19.549999999999997,26.0,27.0,24.0,30.0,11.0,10.0,12.0,0.11349999999999999,0.10854999999999998,0.12079999999999999,12,0.7574992425007574,1.0
L_calibration,L calibration,50,0.7,homogeneous,homogeneous,0.87,0.01,homogeneous,1.0,0.937,0.90655,0.985,8.5,7.0,9.45,19.0,17.0,20.9,23.0,21.0,24.9,10.5,9.55,11.45,0.11449999999999999,0.11154999999999998,0.121,12,0.7574992425007574,1.0
L_calibration,L calibration,50,0.7,homogeneous,homogeneous,0.88,0.001,homogeneous,1.0,0.955,0.9032,0.98065,22.5,16.0,33.599999999999994,36.0,28.0,48.39999999999999,40.5,33.0,53.39999999999999,13.5,11.0,16.45,0.10949999999999999,0.09995000000000002,0.118,12,0.7574992425007574,1.0
L_calibration,L calibration,50,0.7,homogeneous,homogeneous,0.88,0.002,homogeneous,1.0,0.96,0.9123000000000001,0.98825,16.0,11.0,22.699999999999996,29.0,22.549999999999997,37.05,33.0,27.0,42.05,12.5,11.0,16.0,0.10649999999999998,0.10299999999999998,0.11505000000000004,12,0.7574992425007574,1.0
L_calibration,L calibration,50,0.7,homogeneous,homogeneous,0.88,0.003,homogeneous,1.0,0.951,0.9229499999999999,0.98825,12.5,9.55,18.9,24.5,21.0,33.9,29.0,26.0,38.9,12.5,11.0,15.0,0.10399999999999998,0.09910000000000005,0.11424999999999999,12,0.7574992425007574,1.0
L_calibration,L calibration,50,0.7,homogeneous,homogeneous,0.88,0.005,homogeneous,1.0,0.9575,0.9123000000000001,0.9823,10.5,9.0,14.45,22.5,20.1,27.9,27.5,24.55,32.9,12.0,10.55,14.45,0.10350000000000004,0.09830000000000003,0.11679999999999999,12,0.7574992425007574,1.0
L_calibration,L calibration,50,0.7,homogeneous,homogeneous,0.88,0.01,homogeneous,1.0,0.9684999999999999,0.91795,0.9799,8.0,7.0,11.45,20.0,18.0,22.9,24.0,23.0,27.9,11.0,10.55,12.45,0.10499999999999998,0.09930000000000003,0.11369999999999998,12,0.7574992425007574,1.0
L_calibration,L calibration,50,0.7,homogeneous,homogeneous,0.89,0.001,homogeneous,1.0,0.959,0.9181,0.98045,20.0,14.549999999999999,27.84999999999999,34.0,28.0,44.39999999999999,39.0,33.55,49.39999999999999,14.0,13.0,16.45,0.09749999999999998,0.09409999999999998,0.10380000000000003,12,0.7574992425007574,1.0
L_calibration,L calibration,50,0.7,homogeneous,homogeneous,0.89,0.002,homogeneous,1.0,0.967,0.9106000000000001,0.9868999999999999,12.0,9.55,16.349999999999998,25.5,22.200000000000003,32.0,30.5,27.2,37.45,13.5,11.55,15.899999999999999,0.09949999999999998,0.09499999999999997,0.10589999999999998,12,0.7574992425007574,1.0
L_calibration,L calibration,50,0.7,homogeneous,homogeneous,0.89,0.003,homogeneous,1.0,0.9644999999999999,0.91195,0.9888,14.0,10.55,22.799999999999997,27.5,23.1,38.8,32.5,28.1,44.349999999999994,14.0,12.55,16.0,0.09750000000000003,0.09499999999999997,0.10259999999999997,12,0.7574992425007574,1.0
L_calibration,L calibration,50,0.7,homogeneous,homogeneous,0.89,0.005,homogeneous,1.0,0.9644999999999999,0.9380999999999999,0.9803499999999999,11.0,9.55,15.899999999999999,24.0,22.549999999999997,30.349999999999998,29.0,27.55,35.349999999999994,13.5,13.0,15.0,0.09949999999999998,0.09554999999999997,0.10935000000000003,12,0.7574992425007574,1.0
L_calibration,L calibration,50,0.7,homogeneous,homogeneous,0.89,0.01,homogeneous,1.0,0.9484999999999999,0.91785,0.9672000000000001,8.5,7.0,11.0,22.0,19.0,24.0,27.0,24.0,29.0,13.0,11.55,14.0,0.09900000000000003,0.09209999999999996,0.10835000000000006,12,0.7574992425007574,1.0
L_calibration,L calibration,50,0.7,homogeneous,homogeneous,0.9,0.001,homogeneous,1.0,0.9315,0.907,0.9698,18.0,13.0,35.349999999999994,35.0,27.55,56.14999999999999,40.5,33.0,61.7,17.5,14.0,22.45,0.09199999999999997,0.08600000000000002,0.09790000000000004,12,0.7574992425007574,1.0
L_calibration,L calibration,50,0.7,homogeneous,homogeneous,0.9,0.002,homogeneous,1.0,0.957,0.9123500000000001,0.97505,16.0,13.0,25.45,31.5,27.0,50.19999999999999,37.5,32.55,56.19999999999999,15.0,13.55,26.099999999999987,0.09199999999999997,0.08564999999999996,0.10234999999999997,12,0.7574992425007574,1.0
L_calibration,L calibration,50,0.7,homogeneous,homogeneous,0.9,0.003,homogeneous,1.0,0.9484999999999999,0.9299,0.97515,14.0,10.55,18.45,29.0,24.1,35.25,35.0,30.1,40.8,14.5,13.0,17.349999999999998,0.08799999999999997,0.08019999999999997,0.09435000000000002,12,0.7574992425007574,1.0
L_calibration,L calibration,50,0.7,homogeneous,homogeneous,0.9,0.005,homogeneous,1.0,0.929,0.9033,0.9678,11.0,9.55,14.45,26.0,22.549999999999997,30.9,31.5,27.55,36.45,14.5,13.0,16.45,0.09000000000000002,0.08554999999999996,0.09589999999999997,12,0.7574992425007574,1.0
L_calibration,L calibration,50,0.7,homogeneous,homogeneous,0.9,0.01,homogeneous,1.0,0.929,0.9133,0.9780500000000001,8.0,6.550000000000001,10.0,21.5,20.0,24.45,27.0,25.549999999999997,30.0,13.5,12.55,15.45,0.09100000000000003,0.08510000000000001,0.09545000000000009,12,0.7574992425007574,1.0
L_calibration,L calibration,50,0.7,homogeneous,homogeneous,0.91,0.001,homogeneous,0.9166666666666666,0.927,0.49555000000000005,0.9656,25.0,17.5,34.0,46.0,36.5,68.0,51.0,43.0,74.0,22.0,17.5,34.0,0.08400000000000002,0.04235000000000004,0.08890000000000008,12,0.6461140782014047,0.9851352905492264
L_calibration,L calibration,50,0.7,homogeneous,homogeneous,0.91,0.002,homogeneous,1.0,0.933,0.9111,0.9573999999999999,19.5,11.55,24.349999999999998,36.0,26.1,50.0,43.0,32.650000000000006,56.0,18.0,14.549999999999999,25.349999999999998,0.08050000000000002,0.07564999999999995,0.08689999999999996,12,0.7574992425007574,1.0
L_calibration,L calibration,50,0.7,homogeneous,homogeneous,0.91,0.003,homogeneous,1.0,0.944,0.9133,0.9679,13.0,11.0,17.0,30.5,26.1,39.49999999999999,36.5,32.1,45.49999999999999,16.5,14.549999999999999,23.599999999999994,0.08349999999999996,0.07800000000000007,0.08900000000000002,12,0.7574992425007574,1.0
L_calibration,L calibration,50,0.7,homogeneous,homogeneous,0.91,0.005,homogeneous,1.0,0.929,0.9035500000000001,0.95035,10.0,8.55,11.899999999999999,26.0,23.55,29.0,32.0,29.099999999999998,35.0,16.0,14.549999999999999,18.0,0.08149999999999996,0.0741,0.08895000000000007,12,0.7574992425007574,1.0
L_calibration,L calibration,50,0.7,homogeneous,homogeneous,0.91,0.01,homogeneous,1.0,0.935,0.9170500000000001,0.97395,8.0,7.0,10.45,24.0,20.55,28.699999999999996,30.5,26.55,34.699999999999996,15.5,13.55,19.249999999999996,0.08149999999999996,0.07364999999999997,0.08670000000000008,12,0.7574992425007574,1.0
L_calibration,L calibration,50,0.7,homogeneous,homogeneous,0.92,0.001,homogeneous,1.0,0.934,0.91065,0.96605,22.0,15.1,32.0,44.5,32.55,60.35,51.5,39.55,67.9,22.5,16.65,31.349999999999998,0.07250000000000001,0.06855000000000006,0.07645000000000007,12,0.7574992425007574,1.0
L_calibration,L calibration,50,0.7,homogeneous,homogeneous,0.92,0.002,homogeneous,1.0,0.9390000000000001,0.9067500000000001,0.9634499999999999,15.0,11.65,23.049999999999994,36.0,28.75,48.9,42.5,36.3,55.9,19.0,16.55,27.349999999999998,0.07050000000000006,0.06765,0.07745000000000007,12,0.7574992425007574,1.0
L_calibration,L calibration,50,0.7,homogeneous,homogeneous,0.92,0.003,homogeneous,1.0,0.9335,0.905,0.9615,14.0,12.0,16.9,32.5,29.549999999999997,37.45,39.5,36.55,44.45,18.5,17.0,22.45,0.07350000000000001,0.069,0.07845000000000008,12,0.7574992425007574,1.0
L_calibration,L calibration,50,0.7,homogeneous,homogeneous,0.92,0.005,homogeneous,1.0,0.9444999999999999,0.90805,0.96245,12.0,9.0,14.899999999999999,30.0,25.549999999999997,34.8,37.0,32.55,41.8,18.5,16.0,21.45,0.07550000000000001,0.06955,0.07844999999999996,12,0.7574992425007574,1.0
L_calibration,L calibration,50,0.7,homogeneous,homogeneous,0.92,0.01,homogeneous,1.0,0.9385,0.90275,0.9672499999999999,8.0,6.550000000000001,9.899999999999999,25.0,22.1,28.9,32.0,28.549999999999997,36.45,16.5,15.0,19.349999999999998,0.07299999999999995,0.067,0.07634999999999995,12,0.7574992425007574,1.0
L_calibration,L calibration,50,0.7,homogeneous,homogeneous,0.93,0.001,homogeneous,0.9166666666666666,0.926,0.5787,0.9584999999999999,21.0,13.2,44.999999999999986,47.0,33.0,63.5,56.0,40.5,72.0,26.0,19.5,29.5,0.0655,0.03505000000000003,0.07035000000000001,12,0.6461140782014047,0.9851352905492264
L_calibration,L calibration,50,0.7,homogeneous,homogeneous,0.93,0.002,homogeneous,0.9166666666666666,0.9215,0.5913,0.93425,15.5,12.0,26.649999999999988,35.0,30.0,47.5,43.0,38.0,55.5,22.0,18.0,29.0,0.06449999999999995,0.03605000000000003,0.06800000000000006,12,0.6461140782014047,0.9851352905492264
L_calibration,L calibration,50,0.7,homogeneous,homogeneous,0.93,0.003,homogeneous,1.0,0.937,0.9032,0.9522499999999999,12.5,10.100000000000001,17.9,32.5,28.0,48.0,40.0,36.0,55.45,19.5,16.55,30.799999999999997,0.06350000000000006,0.05955,0.06900000000000006,12,0.7574992425007574,1.0
L_calibration,L calibration,50,0.7,homogeneous,homogeneous,0.93,0.005,homogeneous,1.0,0.9285000000000001,0.9092,0.9472,10.5,9.0,12.45,30.0,26.1,38.599999999999994,38.5,33.65,47.05,19.5,16.65,26.699999999999996,0.06300000000000006,0.061000000000000006,0.06845000000000001,12,0.7574992425007574,1.0
L_calibration,L calibration,50,0.7,homogeneous,homogeneous,0.93,0.01,homogeneous,1.0,0.937,0.9071,0.9508,8.5,7.0,9.0,26.5,23.55,29.45,34.5,31.65,37.45,17.5,15.55,21.45,0.064,0.061549999999999994,0.06970000000000001,12,0.7574992425007574,1.0
L_calibration,L calibration,50,0.7,homogeneous,homogeneous,0.94,0.001,homogeneous,1.0,0.916,0.90595,0.9390499999999999,21.5,13.55,32.0,48.5,37.2,72.69999999999999,58.0,46.65,82.25,27.5,23.1,40.699999999999996,0.05450000000000005,0.050000000000000044,0.05899999999999999,12,0.7574992425007574,1.0
L_calibration,L calibration,50,0.7,homogeneous,homogeneous,0.94,0.002,homogeneous,1.0,0.928,0.9148499999999999,0.9534499999999999,15.0,12.0,21.45,39.0,33.1,47.45,48.5,43.1,56.9,22.0,20.0,30.0,0.05649999999999994,0.05055000000000004,0.06199999999999999,12,0.7574992425007574,1.0
L_calibration,L calibration,50,0.7,homogeneous,homogeneous,0.94,0.003,homogeneous,1.0,0.9275,0.9,0.94835,14.0,9.55,18.45,41.5,30.0,54.0,50.5,39.55,63.45,26.5,20.55,35.45,0.05750000000000005,0.049649999999999986,0.060450000000000004,12,0.7574992425007574,1.0
L_calibration,L calibration,50,0.7,homogeneous,homogeneous,0.94,0.005,homogeneous,1.0,0.9245000000000001,0.90655,0.94025,11.0,8.55,13.0,32.0,27.55,41.9,41.0,37.55,51.45,21.5,18.55,29.349999999999998,0.05400000000000005,0.051,0.06044999999999999,12,0.7574992425007574,1.0
L_calibration,L calibration,50,0.7,homogeneous,homogeneous,0.94,0.01,homogeneous,1.0,0.924,0.90055,0.94835,8.0,7.0,10.45,27.5,25.0,37.0,36.5,34.55,46.0,20.0,18.0,26.45,0.056499999999999995,0.052000000000000046,0.05945,12,0.7574992425007574,1.0
L_calibration,L calibration,50,0.7,homogeneous,homogeneous,0.95,0.001,homogeneous,0.9166666666666666,0.9135,0.9021,0.9248000000000001,17.0,14.1,29.499999999999993,45.0,39.0,80.94999999999999,55.5,50.55,92.85,27.5,22.549999999999997,51.34999999999998,0.04650000000000004,0.04210000000000004,0.05045000000000004,12,0.6461140782014047,0.9851352905492264
L_calibration,L calibration,50,0.7,homogeneous,homogeneous,0.95,0.002,homogeneous,1.0,0.916,0.9051,0.9425999999999999,15.5,12.55,21.0,42.0,37.1,53.0,54.0,48.55,63.900000000000006,27.5,22.0,36.8,0.04700000000000004,0.04310000000000004,0.05134999999999998,12,0.7574992425007574,1.0
L_calibration,L calibration,50,0.7,homogeneous,homogeneous,0.95,0.003,homogeneous,0.9166666666666666,0.92,0.902,0.9407,15.5,12.0,18.799999999999997,45.0,32.55,63.5,56.0,44.1,75.05,30.5,20.55,45.19999999999999,0.04600000000000004,0.04209999999999998,0.05034999999999999,12,0.6461140782014047,0.9851352905492264
L_calibration,L calibration,50,0.7,homogeneous,homogeneous,0.95,0.005,homogeneous,1.0,0.928,0.912,0.9368,10.0,8.55,14.899999999999999,34.5,31.55,52.45,45.5,43.1,64.0,24.0,22.549999999999997,41.45,0.04700000000000004,0.04354999999999992,0.05325000000000005,12,0.7574992425007574,1.0
L_calibration,L calibration,50,0.7,homogeneous,homogeneous,0.95,0.01,homogeneous,1.0,0.915,0.9055500000000001,0.9349000000000001,8.5,7.0,10.0,31.0,28.549999999999997,41.8,42.0,39.55,53.8,21.5,19.549999999999997,32.25,0.04550000000000004,0.041999999999999926,0.04745000000000004,12,0.7574992425007574,1.0
L_calibration,L calibration,50,0.7,homogeneous,homogeneous,0.96,0.001,homogeneous,0.75,0.9175,0.12320000000000002,0.92715,22.0,13.0,29.5,57.0,38.85,84.40000000000002,70.0,52.8,81.8,38.0,26.15,58.85000000000002,0.03500000000000003,0.006050000000000006,0.04180000000000003,12,0.46768966087934005,0.9110599603710386
L_calibration,L calibration,50,0.7,homogeneous,homogeneous,0.96,0.002,homogeneous,0.9166666666666666,0.9185000000000001,0.90265,0.9333500000000001,15.5,11.0,24.349999999999998,43.5,37.75,67.89999999999998,59.5,53.2,83.89999999999998,28.5,24.55,49.05,0.038000000000000034,0.03099999999999998,0.04300000000000004,12,0.6461140782014047,0.9851352905492264
L_calibration,L calibration,50,0.7,homogeneous,homogeneous,0.96,0.003,homogeneous,0.75,0.9235,0.8592000000000001,0.9319,12.5,10.100000000000001,19.0,46.0,36.1,80.75,60.0,50.5,88.5,31.0,24.0,66.74999999999999,0.03649999999999998,0.03310000000000003,0.043450000000000044,12,0.46768966087934005,0.9110599603710386
L_calibration,L calibration,50,0.7,homogeneous,homogeneous,0.96,0.005,homogeneous,1.0,0.91,0.90265,0.9249,11.5,9.55,16.45,38.0,33.0,49.49999999999999,53.0,47.0,64.6,26.5,23.0,36.8,0.03750000000000003,0.03254999999999997,0.04135000000000003,12,0.7574992425007574,1.0
L_calibration,L calibration,50,0.7,homogeneous,homogeneous,0.96,0.01,homogeneous,0.9166666666666666,0.9155,0.633,0.92735,8.0,6.550000000000001,9.0,31.0,29.0,35.0,46.0,44.0,51.0,23.0,22.0,26.5,0.03600000000000003,0.02634999999999996,0.043900000000000036,12,0.6461140782014047,0.9851352905492264
L_calibration,L calibration,50,0.7,homogeneous,homogeneous,0.97,0.001,homogeneous,0.5833333333333334,0.907,0.29974999999999996,0.915,17.5,13.100000000000001,24.149999999999995,46.0,38.4,76.6,67.5,58.35,90.75,27.0,24.4,56.800000000000004,0.027000000000000024,0.013100000000000011,0.030450000000000026,12,0.3195073356553728,0.8067425380947535
