realised_N,effort_budget,performance_benchmark,theta_low_mean,seed_count,powerlaw_alpha,cascade_threshold50,traditional_growth_sd,stopped_reason,valuation_cv,theta_sweep,performance_benchmark_sweep,transition_time,pioneer_strategy,digital_growth_sd,final_adoption,sigma,digital_growth_mean,pioneer_threshold,seed_fraction,cascade_threshold70,t10,k,stop_time,degree_variance,threshold_treatment,clustering,seed_strategy,vary_network,m,phase,beta,v0,p_digital,cascade,max_slope,max_slope_period,total_adoptions,return_distribution_sweep,giant_component_fraction,effort_label,run_seed,hazard_h,cascade_dynamic,cascade_slope_min,target_mean_degree,rule,return_distribution,theta_high,effort_metric,pi,hazard_matched_final_adoption,cascade_transition_window,cascade_final_cutoff,theta_mean,sigma_high,run_index,benchmark_percentile,abandonment_h,t50,update_schedule,network_generator,experiment,allow_abandonment,N,total_bankruptcies,pioneer_fraction,traditional_growth_mean,robustness_axis,cascade_dynamic70,theta_crit,excess_over_hazard,seed_fraction_sweep,network_seed,family,premium_ratio,theta_low,abandonment_sweep,t90,realised_edges,realised_mean_degree,avg_path_length,pioneer_count
1000,,own,,10,,false,0.1,T,28.602647557808975,,,,random,1.0,0.489,,1.5,0.05,0.01,false,10,4,100,2.15015015015015,mixture,0.002544529262086514,random,false,,coarse,1.0,10.0,0.01,false,0.016999999999999998,3,680,,1.0,,1758334218,0.01,false,0.02,4,hazard,normal,,,0.1,0.489,45,0.5,0.7,,31,0.75,0.0,,,watts_strogatz_rewire,expA_nullmodels,false,1000,205,0.1,0.15,,false,,0.0,,20260703,small_world,,0.05,,,2000,4.0,5.287347347347347,100
1000,,own,,10,,false,0.1,T,25.599765523752307,,,,random,1.0,0.486,,1.5,0.05,0.01,false,10,4,100,2.15015015015015,mixture,0.002544529262086514,random,false,,coarse,1.0,10.0,0.01,false,0.014999999999999986,16,675,,1.0,,326770948,0.01,false,0.02,4,hazard,normal,,,0.1,0.486,45,0.5,0.7,,32,0.75,0.0,,,watts_strogatz_rewire,expA_nullmodels,false,1000,201,0.1,0.15,,false,,0.0,,20260703,small_world,,0.05,,,2000,4.0,5.287347347347347,100
1000,,own,,10,,false,0.1,T,21.30064856981155,,,,random,1.0,0.489,,1.5,0.05,0.01,false,9,4,100,2.15015015015015,mixture,0.002544529262086514,random,false,,coarse,1.0,10.0,0.01,false,0.016,11,715,,1.0,,1069297065,0.01,false,0.02,4,hazard,normal,,,0.1,0.489,45,0.5,0.7,,33,0.75,0.0,,,watts_strogatz_rewire,expA_nullmodels,false,1000,237,0.1,0.15,,false,,0.0,,20260703,small_world,,0.05,,,2000,4.0,5.287347347347347,100
1000,,own,,10,,true,0.1,T,28.778984966661923,,,83,random,1.0,0.513,,1.5,0.05,0.01,false,11,4,100,2.15015015015015,mixture,0.002544529262086514,random,false,,coarse,1.0,10.0,0.01,false,0.015000000000000013,31,705,,1.0,,1012253035,0.01,false,0.02,4,hazard,normal,,,0.1,0.513,45,0.5,0.7,,34,0.75,0.0,94,,watts_strogatz_rewire,expA_nullmodels,false,1000,203,0.1,0.15,,false,,0.0,,20260703,small_world,,0.05,,,2000,4.0,5.287347347347347,100
1000,,own,,10,,true,0.1,T,18.76172330454366,,,83,random,1.0,0.522,,1.5,0.05,0.01,false,10,4,100,2.15015015015015,mixture,0.002544529262086514,random,false,,coarse,1.0,10.0,0.01,false,0.01200000000000001,23,704,,1.0,,707125943,0.01,false,0.02,4,hazard,normal,,,0.1,0.522,45,0.5,0.7,,35,0.75,0.0,93,,watts_strogatz_rewire,expA_nullmodels,false,1000,196,0.1,0.15,,false,,0.0,,20260703,small_world,,0.05,,,2000,4.0,5.287347347347347,100
1000,,own,,10,,false,0.1,T,20.922988517022453,,,,random,1.0,0.48,,1.5,0.05,0.01,false,11,4,100,2.15015015015015,mixture,0.002544529262086514,random,false,,coarse,1.0,10.0,0.01,false,0.014000000000000012,9,663,,1.0,,1946431266,0.01,false,0.02,4,hazard,normal,,,0.1,0.48,45,0.5,0.7,,36,0.75,0.0,,,watts_strogatz_rewire,expA_nullmodels,false,1000,197,0.1,0.15,,false,,0.0,,20260703,small_world,,0.05,,,2000,4.0,5.287347347347347,100
1000,,own,,10,,true,0.1,T,29.662209646535356,,,80,random,1.0,0.516,,1.5,0.05,0.01,false,11,4,100,2.15015015015015,mixture,0.002544529262086514,random,false,,coarse,1.0,10.0,0.01,false,0.013999999999999999,8,696,,1.0,,1677810874,0.01,false,0.02,4,hazard,normal,,,0.1,0.516,45,0.5,0.7,,37,0.75,0.0,91,,watts_strogatz_rewire,expA_nullmodels,false,1000,190,0.1,0.15,,false,,0.0,,20260703,small_world,,0.05,,,2000,4.0,5.287347347347347,100
1000,,own,,10,,true,0.1,T,25.864056185963946,,,85,random,1.0,0.514,,1.5,0.05,0.01,false,10,4,100,2.15015015015015,mixture,0.002544529262086514,random,false,,coarse,1.0,10.0,0.01,false,0.014999999999999986,18,702,,1.0,,1093966632,0.01,false,0.02,4,hazard,normal,,,0.1,0.514,45,0.5,0.7,,38,0.75,0.0,95,,watts_strogatz_rewire,expA_nullmodels,false,1000,200,0.1,0.15,,false,,0.0,,20260703,small_world,,0.05,,,2000,4.0,5.287347347347347,100
1000,,own,,10,,true,0.1,T,15.920086637479676,,,83,random,1.0,0.52,,1.5,0.05,0.01,false,9,4,100,2.15015015015015,mixture,0.002544529262086514,random,false,,coarse,1.0,10.0,0.01,false,0.015999999999999997,3,711,,1.0,,423147688,0.01,false,0.02,4,hazard,normal,,,0.1,0.52,45,0.5,0.7,,39,0.75,0.0,92,,watts_strogatz_rewire,expA_nullmodels,false,1000,207,0.1,0.15,,false,,0.0,,20260703,small_world,,0.05,,,2000,4.0,5.287347347347347,100
1000,,own,,10,,false,0.1,T,20.40581329002306,,,,random,1.0,0.487,,1.5,0.05,0.01,false,8,4,100,2.15015015015015,mixture,0.002544529262086514,random,false,,coarse,1.0,10.0,0.01,false,0.014000000000000005,3,689,,1.0,,410233245,0.01,false,0.02,4,hazard,normal,,,0.1,0.487,45,0.5,0.7,,40,0.75,0.0,,,watts_strogatz_rewire,expA_nullmodels,false,1000,213,0.1,0.15,,false,,0.0,,20260703,small_world,,0.05,,,2000,4.0,5.287347347347347,100
