realised_N,effort_budget,performance_benchmark,theta_low_mean,seed_count,powerlaw_alpha,cascade_threshold50,traditional_growth_sd,stopped_reason,valuation_cv,theta_sweep,performance_benchmark_sweep,transition_time,pioneer_strategy,digital_growth_sd,final_adoption,sigma,digital_growth_mean,pioneer_threshold,seed_fraction,cascade_threshold70,t10,k,stop_time,degree_variance,threshold_treatment,clustering,seed_strategy,vary_network,m,phase,beta,v0,p_digital,cascade,max_slope,max_slope_period,total_adoptions,return_distribution_sweep,giant_component_fraction,effort_label,run_seed,hazard_h,cascade_dynamic,cascade_slope_min,target_mean_degree,rule,return_distribution,theta_high,effort_metric,pi,hazard_matched_final_adoption,cascade_transition_window,cascade_final_cutoff,theta_mean,sigma_high,run_index,benchmark_percentile,abandonment_h,t50,update_schedule,network_generator,experiment,allow_abandonment,N,total_bankruptcies,pioneer_fraction,traditional_growth_mean,robustness_axis,cascade_dynamic70,theta_crit,excess_over_hazard,seed_fraction_sweep,network_seed,family,premium_ratio,theta_low,abandonment_sweep,t90,realised_edges,realised_mean_degree,avg_path_length,pioneer_count
1000,,own,,6,,false,0.1,T,16.765485875625178,,,,random,1.0,0.09,,1.5,0.05,0.006,false,,4,100,0.004004004004004004,mixture,0.49833388870376544,random,true,,coarse,0.001,10.0,0.01,false,0.009000000000000001,2,130,,1.0,,412412293,,false,0.02,4,complex,normal,,,0.05,0.502,45,0.5,0.7,,21,0.75,0.0,,,watts_strogatz_rewire,expB_topology,false,1000,48,0.05,0.15,,false,,-0.41200000000000003,,412412293,small_world,,0.05,,,2000,4.0,88.40173173173173,50
1000,,own,,6,,false,0.1,stall,31.18612350624736,,,,random,1.0,0.066,,1.5,0.05,0.006,false,,4,68,0.004004004004004004,mixture,0.49833388870376544,random,true,,coarse,0.001,10.0,0.01,false,0.008,4,86,,1.0,,721106218,,false,0.02,4,complex,normal,,,0.05,0.503,45,0.5,0.7,,22,0.75,0.0,,,watts_strogatz_rewire,expB_topology,false,1000,27,0.05,0.15,,false,,-0.437,,721106218,small_world,,0.05,,,2000,4.0,92.70024024024023,50
1000,,own,,6,,false,0.1,T,22.137396121806358,,,,random,1.0,0.085,,1.5,0.05,0.006,false,,4,100,0.002002002002002002,mixture,0.49891684719213464,random,true,,coarse,0.001,10.0,0.01,false,0.007000000000000003,3,114,,1.0,,2077736381,,false,0.02,4,complex,normal,,,0.05,0.481,45,0.5,0.7,,23,0.75,0.0,,,watts_strogatz_rewire,expB_topology,false,1000,36,0.05,0.15,,false,,-0.39599999999999996,,2077736381,small_world,,0.05,,,2000,4.0,104.76878878878878,50
1000,,own,,6,,false,0.1,T,28.756451241005312,,,,random,1.0,0.122,,1.5,0.05,0.006,false,64,4,100,0.01001001001001001,mixture,0.49558701082431306,random,true,,coarse,0.001,10.0,0.01,false,0.007000000000000001,2,176,,1.0,,792885575,,false,0.02,4,complex,normal,,,0.05,0.51,45,0.5,0.7,,24,0.75,0.0,,,watts_strogatz_rewire,expB_topology,false,1000,61,0.05,0.15,,false,,-0.388,,792885575,small_world,,0.05,,,2000,4.0,61.57734734734735,50
1000,,own,,6,,false,0.1,T,19.85856766505474,,,,random,1.0,0.125,,1.5,0.05,0.006,false,39,4,100,0.008008008008008008,mixture,0.4966688874083944,random,true,,coarse,0.001,10.0,0.01,false,0.006999999999999999,2,176,,1.0,,1268887457,,false,0.02,4,complex,normal,,,0.05,0.482,45,0.5,0.7,,25,0.75,0.0,,,watts_strogatz_rewire,expB_topology,false,1000,59,0.05,0.15,,false,,-0.357,,1268887457,small_world,,0.05,,,2000,4.0,65.72079079079079,50
1000,,own,,6,,false,0.1,stall,30.570717041363988,,,,random,1.0,0.115,,1.5,0.05,0.006,false,45,4,86,0.008008008008008008,mixture,0.4966688874083944,random,true,,coarse,0.001,10.0,0.01,false,0.008,3,155,,1.0,,582899889,,false,0.02,4,complex,normal,,,0.05,0.485,45,0.5,0.7,,26,0.75,0.0,,,watts_strogatz_rewire,expB_topology,false,1000,46,0.05,0.15,,false,,-0.37,,582899889,small_world,,0.05,,,2000,4.0,66.72885885885886,50
1000,,own,,6,,false,0.1,T,30.241634967446476,,,,random,1.0,0.121,,1.5,0.05,0.006,false,60,4,100,0.008008008008008008,mixture,0.49616922051965356,random,true,,coarse,0.001,10.0,0.01,false,0.010000000000000002,5,176,,1.0,,1008076941,,false,0.02,4,complex,normal,,,0.05,0.492,45,0.5,0.7,,27,0.75,0.0,,,watts_strogatz_rewire,expB_topology,false,1000,61,0.05,0.15,,false,,-0.371,,1008076941,small_world,,0.05,,,2000,4.0,58.565745745745744,50
1000,,own,,6,,false,0.1,stall,15.21070401525484,,,,random,1.0,0.087,,1.5,0.05,0.006,false,,4,59,0.002002002002002002,mixture,0.4994167638726879,random,true,,coarse,0.001,10.0,0.01,false,0.008,1,110,,1.0,,287866478,,false,0.02,4,complex,normal,,,0.05,0.504,45,0.5,0.7,,28,0.75,0.0,,,watts_strogatz_rewire,expB_topology,false,1000,30,0.05,0.15,,false,,-0.41700000000000004,,287866478,small_world,,0.05,,,2000,4.0,94.40391391391391,50
1000,,own,,6,,false,0.1,stall,19.131517997236717,,,,random,1.0,0.107,,1.5,0.05,0.006,false,63,4,94,0.004004004004004004,mixture,0.49883372209263577,random,true,,coarse,0.001,10.0,0.01,false,0.009000000000000001,3,157,,1.0,,1991135860,,false,0.02,4,complex,normal,,,0.05,0.505,45,0.5,0.7,,29,0.75,0.0,,,watts_strogatz_rewire,expB_topology,false,1000,57,0.05,0.15,,false,,-0.398,,1991135860,small_world,,0.05,,,2000,4.0,92.60632632632633,50
1000,,own,,6,,false,0.1,T,22.436088200703868,,,,random,1.0,0.112,,1.5,0.05,0.006,false,66,4,100,0.008008008008008008,mixture,0.49716855429713525,random,true,,coarse,0.001,10.0,0.01,false,0.005000000000000001,4,165,,1.0,,728404294,,false,0.02,4,complex,normal,,,0.05,0.478,45,0.5,0.7,,30,0.75,0.0,,,watts_strogatz_rewire,expB_topology,false,1000,59,0.05,0.15,,false,,-0.366,,728404294,small_world,,0.05,,,2000,4.0,69.51438438438439,50
