hazard_match_reps,theta_sweep,sigma,seed_fraction,k,setting_label,vary_network,m,v0,p_digital,total_adoptions,count_k,hazard_h,theta_high,pi,cascade_transition_window,theta_mean,abandonment_h,N,total_bankruptcies,pioneer_fraction,cascade_dynamic70,abandonment_sweep,network_seed,performance_benchmark,theta_low_mean,seed_count,min_better_total,digital_growth_sd,final_adoption,digital_growth_mean,degree_variance,clustering,max_slope,max_slope_period,return_distribution_sweep,cascade,giant_component_fraction,run_seed,cascade_slope_min,target_mean_degree,effort_metric,hazard_matched_final_adoption,t50,benchmark_percentile,network_generator,setting,robustness_axis,success_denominator,family,theta_low,powerlaw_alpha,effort_budget,variant_label,performance_benchmark_sweep,transition_time,pioneer_strategy,requested_reps,pioneer_threshold,cascade_threshold70,t10,stop_time,cascade_dynamic,min_successful_digital,cascade_final_cutoff,update_schedule,sigma_high,run_index,experiment,allow_abandonment,seed_fraction_sweep,excess_over_hazard,realised_edges,premium_ratio,realised_mean_degree,realised_N,cascade_threshold50,traditional_growth_sd,stopped_reason,valuation_cv,threshold_treatment,seed_strategy,phase,beta,effort_label,rule,return_distribution,variant,traditional_growth_mean,replacement_digital_rule,theta_crit,t90,avg_path_length,pioneer_count
0,,,0.01,4,Exp A focal,false,,10.0,0.01,0,2,,,0.1,45,0.7,0.0,1000,0,0.1,false,,6301,own,,10,0,1.0,0.01,1.5,1.8458458458458458,0.003900606761051719,0.0,1,,false,1.0,1144621998,0.02,4,,,,0.75,watts_strogatz_rewire,experiment_A,,better,small_world,0.05,,,absolute count >=2,,,random,250,0.05,false,,20,false,0,0.5,,,2857,experiment_G_success_rule_robustness,false,,,2000,,4.0,1000,false,0.1,stall,30.510878578026333,mixture,random,revision,1.0,,count_legacy,normal,count_2,0.15,bernoulli_seed_probability,,,5.322597597597597,100
0,,,0.01,4,Exp A focal,false,,10.0,0.01,0,2,,,0.1,45,0.7,0.0,1000,0,0.1,false,,6301,own,,10,0,1.0,0.01,1.5,1.8458458458458458,0.003900606761051719,0.0,1,,false,1.0,1348961612,0.02,4,,,,0.75,watts_strogatz_rewire,experiment_A,,better,small_world,0.05,,,absolute count >=2,,,random,250,0.05,false,,20,false,0,0.5,,,2858,experiment_G_success_rule_robustness,false,,,2000,,4.0,1000,false,0.1,stall,21.254663090276257,mixture,random,revision,1.0,,count_legacy,normal,count_2,0.15,bernoulli_seed_probability,,,5.322597597597597,100
0,,,0.01,4,Exp A focal,false,,10.0,0.01,0,2,,,0.1,45,0.7,0.0,1000,2,0.1,false,,6301,own,,10,0,1.0,0.008,1.5,1.8458458458458458,0.003900606761051719,0.0,1,,false,1.0,63263863,0.02,4,,,,0.75,watts_strogatz_rewire,experiment_A,,better,small_world,0.05,,,absolute count >=2,,,random,250,0.05,false,,20,false,0,0.5,,,2859,experiment_G_success_rule_robustness,false,,,2000,,4.0,1000,false,0.1,stall,20.14037909615342,mixture,random,revision,1.0,,count_legacy,normal,count_2,0.15,bernoulli_seed_probability,,,5.322597597597597,100
0,,,0.01,4,Exp A focal,false,,10.0,0.01,2,2,,,0.1,45,0.7,0.0,1000,1,0.1,false,,6301,own,,10,0,1.0,0.011,1.5,1.8458458458458458,0.003900606761051719,0.002,1,,false,1.0,97376813,0.02,4,,,,0.75,watts_strogatz_rewire,experiment_A,,better,small_world,0.05,,,absolute count >=2,,,random,250,0.05,false,,21,false,0,0.5,,,2860,experiment_G_success_rule_robustness,false,,,2000,,4.0,1000,false,0.1,stall,17.80575327737606,mixture,random,revision,1.0,,count_legacy,normal,count_2,0.15,bernoulli_seed_probability,,,5.322597597597597,100
0,,,0.01,4,Exp A focal,false,,10.0,0.01,0,2,,,0.1,45,0.7,0.0,1000,0,0.1,false,,6301,own,,10,0,1.0,0.01,1.5,1.8458458458458458,0.003900606761051719,0.0,1,,false,1.0,2042880419,0.02,4,,,,0.75,watts_strogatz_rewire,experiment_A,,better,small_world,0.05,,,absolute count >=2,,,random,250,0.05,false,,20,false,0,0.5,,,2861,experiment_G_success_rule_robustness,false,,,2000,,4.0,1000,false,0.1,stall,13.983778833940846,mixture,random,revision,1.0,,count_legacy,normal,count_2,0.15,bernoulli_seed_probability,,,5.322597597597597,100
0,,,0.01,4,Exp A focal,false,,10.0,0.01,0,2,,,0.1,45,0.7,0.0,1000,0,0.1,false,,6301,own,,10,0,1.0,0.01,1.5,1.8458458458458458,0.003900606761051719,0.0,1,,false,1.0,1185632362,0.02,4,,,,0.75,watts_strogatz_rewire,experiment_A,,better,small_world,0.05,,,absolute count >=2,,,random,250,0.05,false,,20,false,0,0.5,,,2862,experiment_G_success_rule_robustness,false,,,2000,,4.0,1000,false,0.1,stall,29.864221665588573,mixture,random,revision,1.0,,count_legacy,normal,count_2,0.15,bernoulli_seed_probability,,,5.322597597597597,100
0,,,0.01,4,Exp A focal,false,,10.0,0.01,0,2,,,0.1,45,0.7,0.0,1000,0,0.1,false,,6301,own,,10,0,1.0,0.01,1.5,1.8458458458458458,0.003900606761051719,0.0,1,,false,1.0,853426416,0.02,4,,,,0.75,watts_strogatz_rewire,experiment_A,,better,small_world,0.05,,,absolute count >=2,,,random,250,0.05,false,,20,false,0,0.5,,,2863,experiment_G_success_rule_robustness,false,,,2000,,4.0,1000,false,0.1,stall,16.35316384518692,mixture,random,revision,1.0,,count_legacy,normal,count_2,0.15,bernoulli_seed_probability,,,5.322597597597597,100
0,,,0.01,4,Exp A focal,false,,10.0,0.01,0,2,,,0.1,45,0.7,0.0,1000,0,0.1,false,,6301,own,,10,0,1.0,0.01,1.5,1.8458458458458458,0.003900606761051719,0.0,1,,false,1.0,1043346389,0.02,4,,,,0.75,watts_strogatz_rewire,experiment_A,,better,small_world,0.05,,,absolute count >=2,,,random,250,0.05,false,,20,false,0,0.5,,,2864,experiment_G_success_rule_robustness,false,,,2000,,4.0,1000,false,0.1,stall,17.659626408974496,mixture,random,revision,1.0,,count_legacy,normal,count_2,0.15,bernoulli_seed_probability,,,5.322597597597597,100
0,,,0.01,4,Exp A focal,false,,10.0,0.01,0,2,,,0.1,45,0.7,0.0,1000,0,0.1,false,,6301,own,,10,0,1.0,0.01,1.5,1.8458458458458458,0.003900606761051719,0.0,1,,false,1.0,1753219144,0.02,4,,,,0.75,watts_strogatz_rewire,experiment_A,,better,small_world,0.05,,,absolute count >=2,,,random,250,0.05,false,,20,false,0,0.5,,,2865,experiment_G_success_rule_robustness,false,,,2000,,4.0,1000,false,0.1,stall,14.440751450677949,mixture,random,revision,1.0,,count_legacy,normal,count_2,0.15,bernoulli_seed_probability,,,5.322597597597597,100
0,,,0.01,4,Exp A focal,false,,10.0,0.01,1,2,,,0.1,45,0.7,0.0,1000,1,0.1,false,,6301,own,,10,0,1.0,0.01,1.5,1.8458458458458458,0.003900606761051719,0.0009999999999999992,1,,false,1.0,1937469964,0.02,4,,,,0.75,watts_strogatz_rewire,experiment_A,,better,small_world,0.05,,,absolute count >=2,,,random,250,0.05,false,,21,false,0,0.5,,,2866,experiment_G_success_rule_robustness,false,,,2000,,4.0,1000,false,0.1,stall,15.95410916377336,mixture,random,revision,1.0,,count_legacy,normal,count_2,0.15,bernoulli_seed_probability,,,5.322597597597597,100
0,,,0.01,4,Exp A focal,false,,10.0,0.01,1,2,,,0.1,45,0.7,0.0,1000,2,0.1,false,,6301,own,,10,0,1.0,0.009,1.5,1.8458458458458458,0.003900606761051719,0.0009999999999999992,1,,false,1.0,1880465335,0.02,4,,,,0.75,watts_strogatz_rewire,experiment_A,,better,small_world,0.05,,,absolute count >=2,,,random,250,0.05,false,,21,false,0,0.5,,,2867,experiment_G_success_rule_robustness,false,,,2000,,4.0,1000,false,0.1,stall,24.474071720062685,mixture,random,revision,1.0,,count_legacy,normal,count_2,0.15,bernoulli_seed_probability,,,5.322597597597597,100
0,,,0.01,4,Exp A focal,false,,10.0,0.01,0,2,,,0.1,45,0.7,0.0,1000,2,0.1,false,,6301,own,,10,0,1.0,0.008,1.5,1.8458458458458458,0.003900606761051719,0.0,2,,false,1.0,819482182,0.02,4,,,,0.75,watts_strogatz_rewire,experiment_A,,better,small_world,0.05,,,absolute count >=2,,,random,250,0.05,false,,20,false,0,0.5,,,2868,experiment_G_success_rule_robustness,false,,,2000,,4.0,1000,false,0.1,stall,16.335497076897695,mixture,random,revision,1.0,,count_legacy,normal,count_2,0.15,bernoulli_seed_probability,,,5.322597597597597,100
0,,,0.01,4,Exp A focal,false,,10.0,0.01,1,2,,,0.1,45,0.7,0.0,1000,2,0.1,false,,6301,own,,10,0,1.0,0.009,1.5,1.8458458458458458,0.003900606761051719,0.0009999999999999992,1,,false,1.0,2014954904,0.02,4,,,,0.75,watts_strogatz_rewire,experiment_A,,better,small_world,0.05,,,absolute count >=2,,,random,250,0.05,false,,21,false,0,0.5,,,2869,experiment_G_success_rule_robustness,false,,,2000,,4.0,1000,false,0.1,stall,16.509470316162215,mixture,random,revision,1.0,,count_legacy,normal,count_2,0.15,bernoulli_seed_probability,,,5.322597597597597,100
0,,,0.01,4,Exp A focal,false,,10.0,0.01,0,2,,,0.1,45,0.7,0.0,1000,1,0.1,false,,6301,own,,10,0,1.0,0.009,1.5,1.8458458458458458,0.003900606761051719,0.0,1,,false,1.0,476341768,0.02,4,,,,0.75,watts_strogatz_rewire,experiment_A,,better,small_world,0.05,,,absolute count >=2,,,random,250,0.05,false,,20,false,0,0.5,,,2870,experiment_G_success_rule_robustness,false,,,2000,,4.0,1000,false,0.1,stall,29.871814529237948,mixture,random,revision,1.0,,count_legacy,normal,count_2,0.15,bernoulli_seed_probability,,,5.322597597597597,100
0,,,0.01,4,Exp A focal,false,,10.0,0.01,1,2,,,0.1,45,0.7,0.0,1000,1,0.1,false,,6301,own,,10,0,1.0,0.01,1.5,1.8458458458458458,0.003900606761051719,0.0009999999999999992,1,,false,1.0,2112166866,0.02,4,,,,0.75,watts_strogatz_rewire,experiment_A,,better,small_world,0.05,,,absolute count >=2,,,random,250,0.05,false,,21,false,0,0.5,,,2871,experiment_G_success_rule_robustness,false,,,2000,,4.0,1000,false,0.1,stall,20.675300973237373,mixture,random,revision,1.0,,count_legacy,normal,count_2,0.15,bernoulli_seed_probability,,,5.322597597597597,100
0,,,0.01,4,Exp A focal,false,,10.0,0.01,0,2,,,0.1,45,0.7,0.0,1000,2,0.1,false,,6301,own,,10,0,1.0,0.008,1.5,1.8458458458458458,0.003900606761051719,0.0,1,,false,1.0,920100683,0.02,4,,,,0.75,watts_strogatz_rewire,experiment_A,,better,small_world,0.05,,,absolute count >=2,,,random,250,0.05,false,,20,false,0,0.5,,,2872,experiment_G_success_rule_robustness,false,,,2000,,4.0,1000,false,0.1,stall,14.614189665114717,mixture,random,revision,1.0,,count_legacy,normal,count_2,0.15,bernoulli_seed_probability,,,5.322597597597597,100
0,,,0.01,4,Exp A focal,false,,10.0,0.01,0,2,,,0.1,45,0.7,0.0,1000,3,0.1,false,,6301,own,,10,0,1.0,0.007,1.5,1.8458458458458458,0.003900606761051719,0.0,1,,false,1.0,20440288,0.02,4,,,,0.75,watts_strogatz_rewire,experiment_A,,better,small_world,0.05,,,absolute count >=2,,,random,250,0.05,false,,20,false,0,0.5,,,2873,experiment_G_success_rule_robustness,false,,,2000,,4.0,1000,false,0.1,stall,18.598540090071353,mixture,random,revision,1.0,,count_legacy,normal,count_2,0.15,bernoulli_seed_probability,,,5.322597597597597,100
0,,,0.01,4,Exp A focal,false,,10.0,0.01,0,2,,,0.1,45,0.7,0.0,1000,0,0.1,false,,6301,own,,10,0,1.0,0.01,1.5,1.8458458458458458,0.003900606761051719,0.0,1,,false,1.0,1627514092,0.02,4,,,,0.75,watts_strogatz_rewire,experiment_A,,better,small_world,0.05,,,absolute count >=2,,,random,250,0.05,false,,20,false,0,0.5,,,2874,experiment_G_success_rule_robustness,false,,,2000,,4.0,1000,false,0.1,stall,26.646386105642208,mixture,random,revision,1.0,,count_legacy,normal,count_2,0.15,bernoulli_seed_probability,,,5.322597597597597,100
0,,,0.01,4,Exp A focal,false,,10.0,0.01,2,2,,,0.1,45,0.7,0.0,1000,0,0.1,false,,6301,own,,10,0,1.0,0.012,1.5,1.8458458458458458,0.003900606761051719,0.002,1,,false,1.0,1137833313,0.02,4,,,,0.75,watts_strogatz_rewire,experiment_A,,better,small_world,0.05,,,absolute count >=2,,,random,250,0.05,false,,21,false,0,0.5,,,2875,experiment_G_success_rule_robustness,false,,,2000,,4.0,1000,false,0.1,stall,16.156495228229726,mixture,random,revision,1.0,,count_legacy,normal,count_2,0.15,bernoulli_seed_probability,,,5.322597597597597,100
0,,,0.01,4,Exp A focal,false,,10.0,0.01,1,2,,,0.1,45,0.7,0.0,1000,2,0.1,false,,6301,own,,10,0,1.0,0.009,1.5,1.8458458458458458,0.003900606761051719,0.0009999999999999992,1,,false,1.0,615573057,0.02,4,,,,0.75,watts_strogatz_rewire,experiment_A,,better,small_world,0.05,,,absolute count >=2,,,random,250,0.05,false,,21,false,0,0.5,,,2876,experiment_G_success_rule_robustness,false,,,2000,,4.0,1000,false,0.1,stall,23.605392585036984,mixture,random,revision,1.0,,count_legacy,normal,count_2,0.15,bernoulli_seed_probability,,,5.322597597597597,100
0,,,0.01,4,Exp A focal,false,,10.0,0.01,0,2,,,0.1,45,0.7,0.0,1000,1,0.1,false,,6301,own,,10,0,1.0,0.009,1.5,1.8458458458458458,0.003900606761051719,0.0,1,,false,1.0,435078461,0.02,4,,,,0.75,watts_strogatz_rewire,experiment_A,,better,small_world,0.05,,,absolute count >=2,,,random,250,0.05,false,,20,false,0,0.5,,,2877,experiment_G_success_rule_robustness,false,,,2000,,4.0,1000,false,0.1,stall,18.83909889675437,mixture,random,revision,1.0,,count_legacy,normal,count_2,0.15,bernoulli_seed_probability,,,5.322597597597597,100
0,,,0.01,4,Exp A focal,false,,10.0,0.01,3,2,,,0.1,45,0.7,0.0,1000,2,0.1,false,,6301,own,,10,0,1.0,0.011,1.5,1.8458458458458458,0.003900606761051719,0.0009999999999999992,1,,false,1.0,496560408,0.02,4,,,,0.75,watts_strogatz_rewire,experiment_A,,better,small_world,0.05,,,absolute count >=2,,,random,250,0.05,false,,21,false,0,0.5,,,2878,experiment_G_success_rule_robustness,false,,,2000,,4.0,1000,false,0.1,stall,29.00488024008241,mixture,random,revision,1.0,,count_legacy,normal,count_2,0.15,bernoulli_seed_probability,,,5.322597597597597,100
0,,,0.01,4,Exp A focal,false,,10.0,0.01,0,2,,,0.1,45,0.7,0.0,1000,3,0.1,false,,6301,own,,10,0,1.0,0.007,1.5,1.8458458458458458,0.003900606761051719,0.0,1,,false,1.0,207109869,0.02,4,,,,0.75,watts_strogatz_rewire,experiment_A,,better,small_world,0.05,,,absolute count >=2,,,random,250,0.05,false,,20,false,0,0.5,,,2879,experiment_G_success_rule_robustness,false,,,2000,,4.0,1000,false,0.1,stall,19.92640094494184,mixture,random,revision,1.0,,count_legacy,normal,count_2,0.15,bernoulli_seed_probability,,,5.322597597597597,100
0,,,0.01,4,Exp A focal,false,,10.0,0.01,1,2,,,0.1,45,0.7,0.0,1000,2,0.1,false,,6301,own,,10,0,1.0,0.009,1.5,1.8458458458458458,0.003900606761051719,0.0010000000000000009,4,,false,1.0,223484401,0.02,4,,,,0.75,watts_strogatz_rewire,experiment_A,,better,small_world,0.05,,,absolute count >=2,,,random,250,0.05,false,,20,false,0,0.5,,,2880,experiment_G_success_rule_robustness,false,,,2000,,4.0,1000,false,0.1,stall,28.683334721561014,mixture,random,revision,1.0,,count_legacy,normal,count_2,0.15,bernoulli_seed_probability,,,5.322597597597597,100
0,,,0.01,4,Exp A focal,false,,10.0,0.01,0,2,,,0.1,45,0.7,0.0,1000,2,0.1,false,,6301,own,,10,0,1.0,0.008,1.5,1.8458458458458458,0.003900606761051719,0.0,3,,false,1.0,803308156,0.02,4,,,,0.75,watts_strogatz_rewire,experiment_A,,better,small_world,0.05,,,absolute count >=2,,,random,250,0.05,false,,20,false,0,0.5,,,2881,experiment_G_success_rule_robustness,false,,,2000,,4.0,1000,false,0.1,stall,25.578745169719795,mixture,random,revision,1.0,,count_legacy,normal,count_2,0.15,bernoulli_seed_probability,,,5.322597597597597,100
0,,,0.01,4,Exp A focal,false,,10.0,0.01,1,2,,,0.1,45,0.7,0.0,1000,2,0.1,false,,6301,own,,10,0,1.0,0.01,1.5,1.8458458458458458,0.003900606761051719,0.0009999999999999992,1,,false,1.0,793055793,0.02,4,,,,0.75,watts_strogatz_rewire,experiment_A,,better,small_world,0.05,,,absolute count >=2,,,random,250,0.05,false,,21,false,0,0.5,,,2882,experiment_G_success_rule_robustness,false,,,2000,,4.0,1000,false,0.1,stall,22.358150157547392,mixture,random,revision,1.0,,count_legacy,normal,count_2,0.15,bernoulli_seed_probability,,,5.322597597597597,100
0,,,0.01,4,Exp A focal,false,,10.0,0.01,0,2,,,0.1,45,0.7,0.0,1000,1,0.1,false,,6301,own,,10,0,1.0,0.009,1.5,1.8458458458458458,0.003900606761051719,0.0,1,,false,1.0,120150568,0.02,4,,,,0.75,watts_strogatz_rewire,experiment_A,,better,small_world,0.05,,,absolute count >=2,,,random,250,0.05,false,,20,false,0,0.5,,,2883,experiment_G_success_rule_robustness,false,,,2000,,4.0,1000,false,0.1,stall,23.91472814526732,mixture,random,revision,1.0,,count_legacy,normal,count_2,0.15,bernoulli_seed_probability,,,5.322597597597597,100
0,,,0.01,4,Exp A focal,false,,10.0,0.01,0,2,,,0.1,45,0.7,0.0,1000,0,0.1,false,,6301,own,,10,0,1.0,0.01,1.5,1.8458458458458458,0.003900606761051719,0.0,1,,false,1.0,1725350932,0.02,4,,,,0.75,watts_strogatz_rewire,experiment_A,,better,small_world,0.05,,,absolute count >=2,,,random,250,0.05,false,,20,false,0,0.5,,,2884,experiment_G_success_rule_robustness,false,,,2000,,4.0,1000,false,0.1,stall,17.392088732190736,mixture,random,revision,1.0,,count_legacy,normal,count_2,0.15,bernoulli_seed_probability,,,5.322597597597597,100
0,,,0.01,4,Exp A focal,false,,10.0,0.01,0,2,,,0.1,45,0.7,0.0,1000,1,0.1,false,,6301,own,,10,0,1.0,0.009,1.5,1.8458458458458458,0.003900606761051719,0.0,1,,false,1.0,340691169,0.02,4,,,,0.75,watts_strogatz_rewire,experiment_A,,better,small_world,0.05,,,absolute count >=2,,,random,250,0.05,false,,20,false,0,0.5,,,2885,experiment_G_success_rule_robustness,false,,,2000,,4.0,1000,false,0.1,stall,18.986536717771187,mixture,random,revision,1.0,,count_legacy,normal,count_2,0.15,bernoulli_seed_probability,,,5.322597597597597,100
0,,,0.01,4,Exp A focal,false,,10.0,0.01,4,2,,,0.1,45,0.7,0.0,1000,2,0.1,false,,6301,own,,10,0,1.0,0.012,1.5,1.8458458458458458,0.003900606761051719,0.004,1,,false,1.0,120540634,0.02,4,,,,0.75,watts_strogatz_rewire,experiment_A,,better,small_world,0.05,,,absolute count >=2,,,random,250,0.05,false,,21,false,0,0.5,,,2886,experiment_G_success_rule_robustness,false,,,2000,,4.0,1000,false,0.1,stall,28.15975273615945,mixture,random,revision,1.0,,count_legacy,normal,count_2,0.15,bernoulli_seed_probability,,,5.322597597597597,100
0,,,0.01,4,Exp A focal,false,,10.0,0.01,1,2,,,0.1,45,0.7,0.0,1000,1,0.1,false,,6301,own,,10,0,1.0,0.01,1.5,1.8458458458458458,0.003900606761051719,0.0009999999999999992,1,,false,1.0,2117862507,0.02,4,,,,0.75,watts_strogatz_rewire,experiment_A,,better,small_world,0.05,,,absolute count >=2,,,random,250,0.05,false,,21,false,0,0.5,,,2887,experiment_G_success_rule_robustness,false,,,2000,,4.0,1000,false,0.1,stall,20.875213053351125,mixture,random,revision,1.0,,count_legacy,normal,count_2,0.15,bernoulli_seed_probability,,,5.322597597597597,100
0,,,0.01,4,Exp A focal,false,,10.0,0.01,1,2,,,0.1,45,0.7,0.0,1000,1,0.1,false,,6301,own,,10,0,1.0,0.01,1.5,1.8458458458458458,0.003900606761051719,0.0009999999999999992,1,,false,1.0,525527984,0.02,4,,,,0.75,watts_strogatz_rewire,experiment_A,,better,small_world,0.05,,,absolute count >=2,,,random,250,0.05,false,,21,false,0,0.5,,,2888,experiment_G_success_rule_robustness,false,,,2000,,4.0,1000,false,0.1,stall,15.04951000768958,mixture,random,revision,1.0,,count_legacy,normal,count_2,0.15,bernoulli_seed_probability,,,5.322597597597597,100
0,,,0.01,4,Exp A focal,false,,10.0,0.01,1,2,,,0.1,45,0.7,0.0,1000,3,0.1,false,,6301,own,,10,0,1.0,0.008,1.5,1.8458458458458458,0.003900606761051719,0.0009999999999999992,2,,false,1.0,2138630600,0.02,4,,,,0.75,watts_strogatz_rewire,experiment_A,,better,small_world,0.05,,,absolute count >=2,,,random,250,0.05,false,,22,false,0,0.5,,,2889,experiment_G_success_rule_robustness,false,,,2000,,4.0,1000,false,0.1,stall,28.041148446141218,mixture,random,revision,1.0,,count_legacy,normal,count_2,0.15,bernoulli_seed_probability,,,5.322597597597597,100
0,,,0.01,4,Exp A focal,false,,10.0,0.01,1,2,,,0.1,45,0.7,0.0,1000,1,0.1,false,,6301,own,,10,0,1.0,0.01,1.5,1.8458458458458458,0.003900606761051719,0.0009999999999999992,2,,false,1.0,1531423644,0.02,4,,,,0.75,watts_strogatz_rewire,experiment_A,,better,small_world,0.05,,,absolute count >=2,,,random,250,0.05,false,,22,false,0,0.5,,,2890,experiment_G_success_rule_robustness,false,,,2000,,4.0,1000,false,0.1,stall,14.301026958123614,mixture,random,revision,1.0,,count_legacy,normal,count_2,0.15,bernoulli_seed_probability,,,5.322597597597597,100
0,,,0.01,4,Exp A focal,false,,10.0,0.01,1,2,,,0.1,45,0.7,0.0,1000,0,0.1,false,,6301,own,,10,0,1.0,0.011,1.5,1.8458458458458458,0.003900606761051719,0.0009999999999999992,1,,false,1.0,12017812,0.02,4,,,,0.75,watts_strogatz_rewire,experiment_A,,better,small_world,0.05,,,absolute count >=2,,,random,250,0.05,false,,21,false,0,0.5,,,2891,experiment_G_success_rule_robustness,false,,,2000,,4.0,1000,false,0.1,stall,19.886044436537087,mixture,random,revision,1.0,,count_legacy,normal,count_2,0.15,bernoulli_seed_probability,,,5.322597597597597,100
0,,,0.01,4,Exp A focal,false,,10.0,0.01,1,2,,,0.1,45,0.7,0.0,1000,3,0.1,false,,6301,own,,10,0,1.0,0.008,1.5,1.8458458458458458,0.003900606761051719,0.0,1,,false,1.0,1195111208,0.02,4,,,,0.75,watts_strogatz_rewire,experiment_A,,better,small_world,0.05,,,absolute count >=2,,,random,250,0.05,false,,20,false,0,0.5,,,2892,experiment_G_success_rule_robustness,false,,,2000,,4.0,1000,false,0.1,stall,16.325964886869247,mixture,random,revision,1.0,,count_legacy,normal,count_2,0.15,bernoulli_seed_probability,,,5.322597597597597,100
0,,,0.01,4,Exp A focal,false,,10.0,0.01,0,2,,,0.1,45,0.7,0.0,1000,0,0.1,false,,6301,own,,10,0,1.0,0.01,1.5,1.8458458458458458,0.003900606761051719,0.0,1,,false,1.0,757560270,0.02,4,,,,0.75,watts_strogatz_rewire,experiment_A,,better,small_world,0.05,,,absolute count >=2,,,random,250,0.05,false,,20,false,0,0.5,,,2893,experiment_G_success_rule_robustness,false,,,2000,,4.0,1000,false,0.1,stall,21.35022190232059,mixture,random,revision,1.0,,count_legacy,normal,count_2,0.15,bernoulli_seed_probability,,,5.322597597597597,100
0,,,0.01,4,Exp A focal,false,,10.0,0.01,1,2,,,0.1,45,0.7,0.0,1000,2,0.1,false,,6301,own,,10,0,1.0,0.009,1.5,1.8458458458458458,0.003900606761051719,0.0009999999999999992,1,,false,1.0,485900999,0.02,4,,,,0.75,watts_strogatz_rewire,experiment_A,,better,small_world,0.05,,,absolute count >=2,,,random,250,0.05,false,,21,false,0,0.5,,,2894,experiment_G_success_rule_robustness,false,,,2000,,4.0,1000,false,0.1,stall,22.78934196177562,mixture,random,revision,1.0,,count_legacy,normal,count_2,0.15,bernoulli_seed_probability,,,5.322597597597597,100
0,,,0.01,4,Exp A focal,false,,10.0,0.01,0,2,,,0.1,45,0.7,0.0,1000,3,0.1,false,,6301,own,,10,0,1.0,0.007,1.5,1.8458458458458458,0.003900606761051719,0.0,2,,false,1.0,2063072622,0.02,4,,,,0.75,watts_strogatz_rewire,experiment_A,,better,small_world,0.05,,,absolute count >=2,,,random,250,0.05,false,,20,false,0,0.5,,,2895,experiment_G_success_rule_robustness,false,,,2000,,4.0,1000,false,0.1,stall,21.017019812231133,mixture,random,revision,1.0,,count_legacy,normal,count_2,0.15,bernoulli_seed_probability,,,5.322597597597597,100
0,,,0.01,4,Exp A focal,false,,10.0,0.01,2,2,,,0.1,45,0.7,0.0,1000,0,0.1,false,,6301,own,,10,0,1.0,0.012,1.5,1.8458458458458458,0.003900606761051719,0.002,1,,false,1.0,2065780290,0.02,4,,,,0.75,watts_strogatz_rewire,experiment_A,,better,small_world,0.05,,,absolute count >=2,,,random,250,0.05,false,,21,false,0,0.5,,,2896,experiment_G_success_rule_robustness,false,,,2000,,4.0,1000,false,0.1,stall,15.615345705344495,mixture,random,revision,1.0,,count_legacy,normal,count_2,0.15,bernoulli_seed_probability,,,5.322597597597597,100
0,,,0.01,4,Exp A focal,false,,10.0,0.01,0,2,,,0.1,45,0.7,0.0,1000,1,0.1,false,,6301,own,,10,0,1.0,0.009,1.5,1.8458458458458458,0.003900606761051719,0.0,1,,false,1.0,1888278924,0.02,4,,,,0.75,watts_strogatz_rewire,experiment_A,,better,small_world,0.05,,,absolute count >=2,,,random,250,0.05,false,,20,false,0,0.5,,,2897,experiment_G_success_rule_robustness,false,,,2000,,4.0,1000,false,0.1,stall,14.3931649357872,mixture,random,revision,1.0,,count_legacy,normal,count_2,0.15,bernoulli_seed_probability,,,5.322597597597597,100
0,,,0.01,4,Exp A focal,false,,10.0,0.01,0,2,,,0.1,45,0.7,0.0,1000,1,0.1,false,,6301,own,,10,0,1.0,0.009,1.5,1.8458458458458458,0.003900606761051719,0.0,1,,false,1.0,282867195,0.02,4,,,,0.75,watts_strogatz_rewire,experiment_A,,better,small_world,0.05,,,absolute count >=2,,,random,250,0.05,false,,20,false,0,0.5,,,2898,experiment_G_success_rule_robustness,false,,,2000,,4.0,1000,false,0.1,stall,23.964929147137404,mixture,random,revision,1.0,,count_legacy,normal,count_2,0.15,bernoulli_seed_probability,,,5.322597597597597,100
0,,,0.01,4,Exp A focal,false,,10.0,0.01,0,2,,,0.1,45,0.7,0.0,1000,0,0.1,false,,6301,own,,10,0,1.0,0.01,1.5,1.8458458458458458,0.003900606761051719,0.0,1,,false,1.0,1766344577,0.02,4,,,,0.75,watts_strogatz_rewire,experiment_A,,better,small_world,0.05,,,absolute count >=2,,,random,250,0.05,false,,20,false,0,0.5,,,2899,experiment_G_success_rule_robustness,false,,,2000,,4.0,1000,false,0.1,stall,18.867011394862107,mixture,random,revision,1.0,,count_legacy,normal,count_2,0.15,bernoulli_seed_probability,,,5.322597597597597,100
0,,,0.01,4,Exp A focal,false,,10.0,0.01,3,2,,,0.1,45,0.7,0.0,1000,1,0.1,false,,6301,own,,10,0,1.0,0.012,1.5,1.8458458458458458,0.003900606761051719,0.002,2,,false,1.0,2124153617,0.02,4,,,,0.75,watts_strogatz_rewire,experiment_A,,better,small_world,0.05,,,absolute count >=2,,,random,250,0.05,false,,22,false,0,0.5,,,2900,experiment_G_success_rule_robustness,false,,,2000,,4.0,1000,false,0.1,stall,18.97514264196624,mixture,random,revision,1.0,,count_legacy,normal,count_2,0.15,bernoulli_seed_probability,,,5.322597597597597,100
