realised_N,variant_label,theta_low_mean,seed_count,powerlaw_alpha,cascade_threshold50,valuation_cv,section,min_better_total,stopped_reason,transition_time,pioneer_strategy,final_adoption,t10,seed_fraction,k,stop_time,degree_variance,threshold_treatment,clustering,seed_strategy,max_slope,beta,max_slope_period,total_adoptions,adoption_exposure_events,cascade,treatment_label,giant_component_fraction,count_k,run_seed,target_mean_degree,rule,min_successful_digital,pi,variant,theta_mean,section_label,run_index,sigma_high,t50,network_generator,experiment,N,total_bankruptcies,pioneer_fraction,replacement_digital_rule,cascade_dynamic70,success_denominator,realised_edges,network_seed,family,theta_low,t90,realised_mean_degree,avg_path_length,pioneer_count
1000,mixture_pi05,,6,,true,23.248861971140837,calibration,0,A90,9,random,0.952,5,0.006,50,17,20.93093093093093,mixture,0.06396266962374186,random,0.1419999999999999,0.7,17,987,987,true,mixture_pi05,1.0,1,501384487,50,complex,0,0.05,mixture_pi05,0.8,calibration,2191,,14,watts_strogatz_rewire,experiment_K_calibration,1000,41,0.05,traditional_only,true,better,25000,7150,small_world,0.05,17,50.0,2.033353353353353,50
1000,mixture_pi05,,6,,true,5.673257628792968,calibration,0,A90,8,random,0.942,5,0.006,50,16,20.93093093093093,mixture,0.06396266962374186,random,0.1359999999999999,0.7,16,964,964,true,mixture_pi05,1.0,1,742352521,50,complex,0,0.05,mixture_pi05,0.8,calibration,2192,,13,watts_strogatz_rewire,experiment_K_calibration,1000,28,0.05,traditional_only,true,better,25000,7150,small_world,0.05,16,50.0,2.033353353353353,50
1000,mixture_pi05,,6,,true,7.341113358498675,calibration,0,A90,8,random,0.995,5,0.006,50,17,20.93093093093093,mixture,0.06396266962374186,random,0.15300000000000002,0.7,16,1014,1014,true,mixture_pi05,1.0,1,1218489232,50,complex,0,0.05,mixture_pi05,0.8,calibration,2193,,13,watts_strogatz_rewire,experiment_K_calibration,1000,25,0.05,traditional_only,true,better,25000,7150,small_world,0.05,17,50.0,2.033353353353353,50
1000,mixture_pi05,,6,,true,9.118184977194248,calibration,0,A90,8,random,0.908,5,0.006,50,16,20.93093093093093,mixture,0.06396266962374186,random,0.14400000000000002,0.7,16,936,936,true,mixture_pi05,1.0,1,150109384,50,complex,0,0.05,mixture_pi05,0.8,calibration,2194,,13,watts_strogatz_rewire,experiment_K_calibration,1000,34,0.05,traditional_only,true,better,25000,7150,small_world,0.05,16,50.0,2.033353353353353,50
1000,mixture_pi05,,6,,true,9.528717433292057,calibration,0,A90,8,random,0.982,6,0.006,50,18,20.93093093093093,mixture,0.06396266962374186,random,0.135,0.7,18,1009,1009,true,mixture_pi05,1.0,1,613453647,50,complex,0,0.05,mixture_pi05,0.8,calibration,2195,,14,watts_strogatz_rewire,experiment_K_calibration,1000,33,0.05,traditional_only,true,better,25000,7150,small_world,0.05,18,50.0,2.033353353353353,50
1000,mixture_pi05,,6,,true,12.61263199315972,calibration,0,A90,10,random,0.97,5,0.006,50,18,20.93093093093093,mixture,0.06396266962374186,random,0.14200000000000002,0.7,17,1002,1002,true,mixture_pi05,1.0,1,1770274771,50,complex,0,0.05,mixture_pi05,0.8,calibration,2196,,15,watts_strogatz_rewire,experiment_K_calibration,1000,38,0.05,traditional_only,true,better,25000,7150,small_world,0.05,18,50.0,2.033353353353353,50
1000,mixture_pi05,,6,,true,9.304015680196446,calibration,0,A90,9,random,0.912,4,0.006,50,16,20.93093093093093,mixture,0.06396266962374186,random,0.14300000000000002,0.7,16,939,939,true,mixture_pi05,1.0,1,117207596,50,complex,0,0.05,mixture_pi05,0.8,calibration,2197,,13,watts_strogatz_rewire,experiment_K_calibration,1000,33,0.05,traditional_only,true,better,25000,7150,small_world,0.05,16,50.0,2.033353353353353,50
1000,mixture_pi05,,6,,true,7.991224383608143,calibration,0,A90,9,random,0.977,6,0.006,50,18,20.93093093093093,mixture,0.06396266962374186,random,0.136,0.7,18,997,997,true,mixture_pi05,1.0,1,1578758242,50,complex,0,0.05,mixture_pi05,0.8,calibration,2198,,15,watts_strogatz_rewire,experiment_K_calibration,1000,26,0.05,traditional_only,true,better,25000,7150,small_world,0.05,18,50.0,2.033353353353353,50
1000,mixture_pi05,,6,,true,8.452810289746312,calibration,0,A90,8,random,0.91,5,0.006,50,16,20.93093093093093,mixture,0.06396266962374186,random,0.14400000000000002,0.7,16,927,927,true,mixture_pi05,1.0,1,2138491001,50,complex,0,0.05,mixture_pi05,0.8,calibration,2199,,13,watts_strogatz_rewire,experiment_K_calibration,1000,23,0.05,traditional_only,true,better,25000,7150,small_world,0.05,16,50.0,2.033353353353353,50
1000,mixture_pi05,,6,,true,14.307967903928827,calibration,0,A90,9,random,0.901,5,0.006,50,17,20.93093093093093,mixture,0.06396266962374186,random,0.14700000000000002,0.7,17,923,923,true,mixture_pi05,1.0,1,532840224,50,complex,0,0.05,mixture_pi05,0.8,calibration,2200,,14,watts_strogatz_rewire,experiment_K_calibration,1000,28,0.05,traditional_only,true,better,25000,7150,small_world,0.05,17,50.0,2.033353353353353,50
1000,homogeneous,,10,,true,8.195243498756788,calibration,0,A90,8,none,0.951,5,0.01,50,15,20.93093093093093,homogeneous,0.06396266962374186,random,0.17899999999999994,0.7,15,957,957,true,homogeneous,1.0,1,709345739,50,complex,0,,homogeneous,0.8,calibration,2201,,13,watts_strogatz_rewire,experiment_K_calibration,1000,16,0.0,traditional_only,true,better,25000,7150,small_world,,15,50.0,2.033353353353353,0
1000,homogeneous,,10,,true,7.062469416025539,calibration,0,A90,7,none,0.993,6,0.01,50,16,20.93093093093093,homogeneous,0.06396266962374186,random,0.15899999999999992,0.7,15,1014,1014,true,homogeneous,1.0,1,1593693696,50,complex,0,,homogeneous,0.8,calibration,2202,,13,watts_strogatz_rewire,experiment_K_calibration,1000,31,0.0,traditional_only,true,better,25000,7150,small_world,,16,50.0,2.033353353353353,0
1000,homogeneous,,10,,true,10.228400101840553,calibration,0,A90,7,none,1.0,8,0.01,50,18,20.93093093093093,homogeneous,0.06396266962374186,random,0.17400000000000004,0.7,17,1018,1018,true,homogeneous,1.0,1,971596006,50,complex,0,,homogeneous,0.8,calibration,2203,,15,watts_strogatz_rewire,experiment_K_calibration,1000,28,0.0,traditional_only,true,better,25000,7150,small_world,,18,50.0,2.033353353353353,0
1000,homogeneous,,10,,true,9.917849011356365,calibration,0,A90,7,none,0.954,8,0.01,50,17,20.93093093093093,homogeneous,0.06396266962374186,random,0.17999999999999994,0.7,17,976,976,true,homogeneous,1.0,1,1443596294,50,complex,0,,homogeneous,0.8,calibration,2204,,15,watts_strogatz_rewire,experiment_K_calibration,1000,32,0.0,traditional_only,true,better,25000,7150,small_world,,17,50.0,2.033353353353353,0
1000,homogeneous,,10,,true,11.837075296331125,calibration,0,A90,7,none,0.954,6,0.01,50,15,20.93093093093093,homogeneous,0.06396266962374186,random,0.17799999999999994,0.7,15,968,968,true,homogeneous,1.0,1,1797917308,50,complex,0,,homogeneous,0.8,calibration,2205,,13,watts_strogatz_rewire,experiment_K_calibration,1000,24,0.0,traditional_only,true,better,25000,7150,small_world,,15,50.0,2.033353353353353,0
1000,homogeneous,,10,,true,11.189159954895567,calibration,0,A90,7,none,0.997,7,0.01,50,17,20.93093093093093,homogeneous,0.06396266962374186,random,0.16800000000000004,0.7,16,1011,1011,true,homogeneous,1.0,1,502080042,50,complex,0,,homogeneous,0.8,calibration,2206,,14,watts_strogatz_rewire,experiment_K_calibration,1000,24,0.0,traditional_only,true,better,25000,7150,small_world,,17,50.0,2.033353353353353,0
1000,homogeneous,,10,,true,21.362525465555507,calibration,0,A90,7,none,1.0,9,0.01,50,19,20.93093093093093,homogeneous,0.06396266962374186,random,0.17100000000000004,0.7,18,1018,1018,true,homogeneous,1.0,1,365638768,50,complex,0,,homogeneous,0.8,calibration,2207,,16,watts_strogatz_rewire,experiment_K_calibration,1000,28,0.0,traditional_only,true,better,25000,7150,small_world,,19,50.0,2.033353353353353,0
1000,homogeneous,,10,,true,8.377281438799963,calibration,0,A90,7,none,0.999,7,0.01,50,17,20.93093093093093,homogeneous,0.06396266962374186,random,0.17300000000000004,0.7,16,1012,1012,true,homogeneous,1.0,1,646392003,50,complex,0,,homogeneous,0.8,calibration,2208,,14,watts_strogatz_rewire,experiment_K_calibration,1000,23,0.0,traditional_only,true,better,25000,7150,small_world,,17,50.0,2.033353353353353,0
1000,homogeneous,,10,,true,9.372326516035018,calibration,0,A90,8,none,0.943,8,0.01,50,18,20.93093093093093,homogeneous,0.06396266962374186,random,0.17899999999999994,0.7,18,957,957,true,homogeneous,1.0,1,938241605,50,complex,0,,homogeneous,0.8,calibration,2209,,16,watts_strogatz_rewire,experiment_K_calibration,1000,24,0.0,traditional_only,true,better,25000,7150,small_world,,18,50.0,2.033353353353353,0
1000,homogeneous,,10,,true,7.008115147150618,calibration,0,A90,7,none,0.901,7,0.01,50,16,20.93093093093093,homogeneous,0.06396266962374186,random,0.17900000000000005,0.7,16,916,916,true,homogeneous,1.0,1,930144626,50,complex,0,,homogeneous,0.8,calibration,2210,,14,watts_strogatz_rewire,experiment_K_calibration,1000,25,0.0,traditional_only,true,better,25000,7150,small_world,,16,50.0,2.033353353353353,0
1000,homogeneous,,10,,true,7.917032330222716,calibration,0,A90,6,none,0.998,7,0.01,50,16,20.93093093093093,homogeneous,0.06396266962374186,random,0.17400000000000004,0.7,15,1006,1006,true,homogeneous,1.0,1,1914800401,50,complex,0,,homogeneous,0.8,calibration,2211,,13,watts_strogatz_rewire,experiment_K_calibration,1000,18,0.0,traditional_only,true,better,25000,7150,small_world,,16,50.0,2.033353353353353,0
1000,homogeneous,,10,,true,14.171744005426618,calibration,0,A90,7,none,0.998,9,0.01,50,19,20.93093093093093,homogeneous,0.06396266962374186,random,0.16900000000000004,0.7,18,1016,1016,true,homogeneous,1.0,1,665446502,50,complex,0,,homogeneous,0.8,calibration,2212,,16,watts_strogatz_rewire,experiment_K_calibration,1000,28,0.0,traditional_only,true,better,25000,7150,small_world,,19,50.0,2.033353353353353,0
1000,homogeneous,,10,,true,12.374162844715038,calibration,0,A90,7,none,0.999,8,0.01,50,18,20.93093093093093,homogeneous,0.06396266962374186,random,0.18000000000000005,0.7,17,1014,1014,true,homogeneous,1.0,1,1196686483,50,complex,0,,homogeneous,0.8,calibration,2213,,15,watts_strogatz_rewire,experiment_K_calibration,1000,25,0.0,traditional_only,true,better,25000,7150,small_world,,18,50.0,2.033353353353353,0
1000,homogeneous,,10,,true,13.083241134383815,calibration,0,A90,7,none,0.998,7,0.01,50,17,20.93093093093093,homogeneous,0.06396266962374186,random,0.17400000000000004,0.7,16,1004,1004,true,homogeneous,1.0,1,1390352333,50,complex,0,,homogeneous,0.8,calibration,2214,,14,watts_strogatz_rewire,experiment_K_calibration,1000,16,0.0,traditional_only,true,better,25000,7150,small_world,,17,50.0,2.033353353353353,0
1000,homogeneous,,10,,true,12.001315628442486,calibration,0,A90,8,none,1.0,7,0.01,50,18,20.93093093093093,homogeneous,0.06396266962374186,random,0.17900000000000005,0.7,17,1026,1026,true,homogeneous,1.0,1,953306754,50,complex,0,,homogeneous,0.8,calibration,2215,,15,watts_strogatz_rewire,experiment_K_calibration,1000,36,0.0,traditional_only,true,better,25000,7150,small_world,,18,50.0,2.033353353353353,0
1000,homogeneous,,10,,true,22.78506492418773,calibration,0,A90,7,none,0.951,7,0.01,50,16,20.93093093093093,homogeneous,0.06396266962374186,random,0.17699999999999994,0.7,16,965,965,true,homogeneous,1.0,1,1638918093,50,complex,0,,homogeneous,0.8,calibration,2216,,14,watts_strogatz_rewire,experiment_K_calibration,1000,24,0.0,traditional_only,true,better,25000,7150,small_world,,16,50.0,2.033353353353353,0
1000,homogeneous,,10,,true,6.660970774388947,calibration,0,A90,6,none,0.944,7,0.01,50,16,20.93093093093093,homogeneous,0.06396266962374186,random,0.16999999999999993,0.7,16,968,968,true,homogeneous,1.0,1,1764439573,50,complex,0,,homogeneous,0.8,calibration,2217,,13,watts_strogatz_rewire,experiment_K_calibration,1000,34,0.0,traditional_only,true,better,25000,7150,small_world,,16,50.0,2.033353353353353,0
1000,homogeneous,,10,,true,7.84101935963849,calibration,0,A90,7,none,0.983,8,0.01,50,18,20.93093093093093,homogeneous,0.06396266962374186,random,0.16000000000000003,0.7,18,995,995,true,homogeneous,1.0,1,785340275,50,complex,0,,homogeneous,0.8,calibration,2218,,15,watts_strogatz_rewire,experiment_K_calibration,1000,22,0.0,traditional_only,true,better,25000,7150,small_world,,18,50.0,2.033353353353353,0
1000,homogeneous,,10,,true,12.474246191433714,calibration,0,A90,8,none,0.943,10,0.01,50,20,20.93093093093093,homogeneous,0.06396266962374186,random,0.17699999999999994,0.7,20,955,955,true,homogeneous,1.0,1,1949951150,50,complex,0,,homogeneous,0.8,calibration,2219,,18,watts_strogatz_rewire,experiment_K_calibration,1000,22,0.0,traditional_only,true,better,25000,7150,small_world,,20,50.0,2.033353353353353,0
1000,homogeneous,,10,,true,14.344010317781544,calibration,0,A90,8,none,0.941,10,0.01,50,20,20.93093093093093,homogeneous,0.06396266962374186,random,0.17799999999999994,0.7,20,963,963,true,homogeneous,1.0,1,1123052978,50,complex,0,,homogeneous,0.8,calibration,2220,,18,watts_strogatz_rewire,experiment_K_calibration,1000,32,0.0,traditional_only,true,better,25000,7150,small_world,,20,50.0,2.033353353353353,0
1000,mixture_pi05,,10,,true,11.605226587319413,calibration,0,A90,9,random,0.968,4,0.01,50,16,20.93093093093093,mixture,0.06396266962374186,random,0.139,0.7,16,989,989,true,mixture_pi05,1.0,1,263081498,50,complex,0,0.05,mixture_pi05,0.8,calibration,2221,,13,watts_strogatz_rewire,experiment_K_calibration,1000,31,0.05,traditional_only,true,better,25000,7150,small_world,0.05,16,50.0,2.033353353353353,50
1000,mixture_pi05,,10,,true,6.802072070441241,calibration,0,A90,8,random,0.996,4,0.01,50,16,20.93093093093093,mixture,0.06396266962374186,random,0.14500000000000002,0.7,15,1017,1017,true,mixture_pi05,1.0,1,1067989727,50,complex,0,0.05,mixture_pi05,0.8,calibration,2222,,12,watts_strogatz_rewire,experiment_K_calibration,1000,31,0.05,traditional_only,true,better,25000,7150,small_world,0.05,16,50.0,2.033353353353353,50
1000,mixture_pi05,,10,,true,7.369106459390663,calibration,0,A90,9,random,0.957,4,0.01,50,16,20.93093093093093,mixture,0.06396266962374186,random,0.14400000000000002,0.7,16,981,981,true,mixture_pi05,1.0,1,418373522,50,complex,0,0.05,mixture_pi05,0.8,calibration,2223,,13,watts_strogatz_rewire,experiment_K_calibration,1000,34,0.05,traditional_only,true,better,25000,7150,small_world,0.05,16,50.0,2.033353353353353,50
1000,mixture_pi05,,10,,true,7.728100397244692,calibration,0,A90,8,random,0.995,5,0.01,50,17,20.93093093093093,mixture,0.06396266962374186,random,0.135,0.7,16,1021,1021,true,mixture_pi05,1.0,1,679206501,50,complex,0,0.05,mixture_pi05,0.8,calibration,2224,,13,watts_strogatz_rewire,experiment_K_calibration,1000,36,0.05,traditional_only,true,better,25000,7150,small_world,0.05,17,50.0,2.033353353353353,50
1000,mixture_pi05,,10,,true,9.431673403722813,calibration,0,A90,8,random,0.953,5,0.01,50,16,20.93093093093093,mixture,0.06396266962374186,random,0.1439999999999999,0.7,16,971,971,true,mixture_pi05,1.0,1,235309403,50,complex,0,0.05,mixture_pi05,0.8,calibration,2225,,13,watts_strogatz_rewire,experiment_K_calibration,1000,28,0.05,traditional_only,true,better,25000,7150,small_world,0.05,16,50.0,2.033353353353353,50
1000,mixture_pi05,,10,,true,6.757620996801596,calibration,0,A90,8,random,0.989,4,0.01,50,16,20.93093093093093,mixture,0.06396266962374186,random,0.136,0.7,16,1010,1010,true,mixture_pi05,1.0,1,493016567,50,complex,0,0.05,mixture_pi05,0.8,calibration,2226,,12,watts_strogatz_rewire,experiment_K_calibration,1000,31,0.05,traditional_only,true,better,25000,7150,small_world,0.05,16,50.0,2.033353353353353,50
1000,mixture_pi05,,10,,true,9.283814176687054,calibration,0,A90,9,random,0.949,4,0.01,50,16,20.93093093093093,mixture,0.06396266962374186,random,0.1469999999999999,0.7,16,964,964,true,mixture_pi05,1.0,1,1248785304,50,complex,0,0.05,mixture_pi05,0.8,calibration,2227,,13,watts_strogatz_rewire,experiment_K_calibration,1000,25,0.05,traditional_only,true,better,25000,7150,small_world,0.05,16,50.0,2.033353353353353,50
1000,mixture_pi05,,10,,true,7.125356465268796,calibration,0,A90,8,random,0.998,4,0.01,50,16,20.93093093093093,mixture,0.06396266962374186,random,0.136,0.7,15,1025,1025,true,mixture_pi05,1.0,1,400139846,50,complex,0,0.05,mixture_pi05,0.8,calibration,2228,,12,watts_strogatz_rewire,experiment_K_calibration,1000,37,0.05,traditional_only,true,better,25000,7150,small_world,0.05,16,50.0,2.033353353353353,50
1000,mixture_pi05,,10,,true,7.927316050573785,calibration,0,A90,8,random,0.924,5,0.01,50,16,20.93093093093093,mixture,0.06396266962374186,random,0.14400000000000002,0.7,16,943,943,true,mixture_pi05,1.0,1,1997034917,50,complex,0,0.05,mixture_pi05,0.8,calibration,2229,,13,watts_strogatz_rewire,experiment_K_calibration,1000,29,0.05,traditional_only,true,better,25000,7150,small_world,0.05,16,50.0,2.033353353353353,50
1000,mixture_pi05,,10,,true,9.26671361854458,calibration,0,A90,8,random,0.913,4,0.01,50,15,20.93093093093093,mixture,0.06396266962374186,random,0.14500000000000002,0.7,15,929,929,true,mixture_pi05,1.0,1,605570989,50,complex,0,0.05,mixture_pi05,0.8,calibration,2230,,12,watts_strogatz_rewire,experiment_K_calibration,1000,26,0.05,traditional_only,true,better,25000,7150,small_world,0.05,15,50.0,2.033353353353353,50
1000,mixture_pi05,,10,,true,7.0845426559357945,calibration,0,A90,8,random,0.994,4,0.01,50,16,20.93093093093093,mixture,0.06396266962374186,random,0.14200000000000002,0.7,15,1018,1018,true,mixture_pi05,1.0,1,1379879432,50,complex,0,0.05,mixture_pi05,0.8,calibration,2231,,12,watts_strogatz_rewire,experiment_K_calibration,1000,34,0.05,traditional_only,true,better,25000,7150,small_world,0.05,16,50.0,2.033353353353353,50
1000,mixture_pi05,,10,,true,9.241212269253749,calibration,0,A90,8,random,0.945,4,0.01,50,15,20.93093093093093,mixture,0.06396266962374186,random,0.1339999999999999,0.7,15,969,969,true,mixture_pi05,1.0,1,498665231,50,complex,0,0.05,mixture_pi05,0.8,calibration,2232,,12,watts_strogatz_rewire,experiment_K_calibration,1000,34,0.05,traditional_only,true,better,25000,7150,small_world,0.05,15,50.0,2.033353353353353,50
1000,mixture_pi05,,10,,true,7.0946344216699675,calibration,0,A90,8,random,0.991,4,0.01,50,16,20.93093093093093,mixture,0.06396266962374186,random,0.136,0.7,15,1015,1015,true,mixture_pi05,1.0,1,1772016822,50,complex,0,0.05,mixture_pi05,0.8,calibration,2233,,12,watts_strogatz_rewire,experiment_K_calibration,1000,34,0.05,traditional_only,true,better,25000,7150,small_world,0.05,16,50.0,2.033353353353353,50
1000,mixture_pi05,,10,,true,8.251422968682325,calibration,0,A90,8,random,0.992,5,0.01,50,17,20.93093093093093,mixture,0.06396266962374186,random,0.14,0.7,16,1017,1017,true,mixture_pi05,1.0,1,598997802,50,complex,0,0.05,mixture_pi05,0.8,calibration,2234,,13,watts_strogatz_rewire,experiment_K_calibration,1000,35,0.05,traditional_only,true,better,25000,7150,small_world,0.05,17,50.0,2.033353353353353,50
1000,mixture_pi05,,10,,true,5.6335693883546964,calibration,0,A90,8,random,0.972,4,0.01,50,15,20.93093093093093,mixture,0.06396266962374186,random,0.137,0.7,15,980,980,true,mixture_pi05,1.0,1,1884417003,50,complex,0,0.05,mixture_pi05,0.8,calibration,2235,,12,watts_strogatz_rewire,experiment_K_calibration,1000,18,0.05,traditional_only,true,better,25000,7150,small_world,0.05,15,50.0,2.033353353353353,50
1000,mixture_pi05,,10,,true,9.220967150744892,calibration,0,A90,7,random,0.973,5,0.01,50,16,20.93093093093093,mixture,0.06396266962374186,random,0.14300000000000002,0.7,16,992,992,true,mixture_pi05,1.0,1,718887146,50,complex,0,0.05,mixture_pi05,0.8,calibration,2236,,12,watts_strogatz_rewire,experiment_K_calibration,1000,29,0.05,traditional_only,true,better,25000,7150,small_world,0.05,16,50.0,2.033353353353353,50
1000,mixture_pi05,,10,,true,6.708827742490088,calibration,0,A90,9,random,0.992,4,0.01,50,17,20.93093093093093,mixture,0.06396266962374186,random,0.136,0.7,16,1023,1023,true,mixture_pi05,1.0,1,448114463,50,complex,0,0.05,mixture_pi05,0.8,calibration,2237,,13,watts_strogatz_rewire,experiment_K_calibration,1000,41,0.05,traditional_only,true,better,25000,7150,small_world,0.05,17,50.0,2.033353353353353,50
1000,mixture_pi05,,10,,true,7.652574979155408,calibration,0,A90,9,random,0.932,4,0.01,50,16,20.93093093093093,mixture,0.06396266962374186,random,0.15400000000000003,0.7,16,947,947,true,mixture_pi05,1.0,1,178882964,50,complex,0,0.05,mixture_pi05,0.8,calibration,2238,,13,watts_strogatz_rewire,experiment_K_calibration,1000,25,0.05,traditional_only,true,better,25000,7150,small_world,0.05,16,50.0,2.033353353353353,50
1000,mixture_pi05,,10,,true,8.671425892962338,calibration,0,A90,9,random,0.901,5,0.01,50,17,20.93093093093093,mixture,0.06396266962374186,random,0.14600000000000002,0.7,17,920,920,true,mixture_pi05,1.0,1,39902213,50,complex,0,0.05,mixture_pi05,0.8,calibration,2239,,14,watts_strogatz_rewire,experiment_K_calibration,1000,29,0.05,traditional_only,true,better,25000,7150,small_world,0.05,17,50.0,2.033353353353353,50
1000,mixture_pi05,,10,,true,8.117079587167398,calibration,0,A90,7,random,0.973,4,0.01,50,15,20.93093093093093,mixture,0.06396266962374186,random,0.135,0.7,14,1007,1007,true,mixture_pi05,1.0,1,2044921681,50,complex,0,0.05,mixture_pi05,0.8,calibration,2240,,11,watts_strogatz_rewire,experiment_K_calibration,1000,44,0.05,traditional_only,true,better,25000,7150,small_world,0.05,15,50.0,2.033353353353353,50
1000,homogeneous,,1,,true,11.669481367682618,calibration,0,A90,14,none,0.98,20,0.001,50,38,20.93093093093093,homogeneous,0.06396266962374186,random,0.133,0.7,37,1014,1014,true,homogeneous,1.0,1,480693525,50,complex,0,,homogeneous,0.85,calibration,2241,,34,watts_strogatz_rewire,experiment_K_calibration,1000,35,0.0,traditional_only,true,better,25000,7150,small_world,,38,50.0,2.033353353353353,0
1000,homogeneous,,1,,true,20.02799365352889,calibration,0,A90,10,none,0.924,31,0.001,50,44,20.93093093093093,homogeneous,0.06396266962374186,random,0.133,0.7,44,958,958,true,homogeneous,1.0,1,1885120454,50,complex,0,,homogeneous,0.85,calibration,2242,,41,watts_strogatz_rewire,experiment_K_calibration,1000,35,0.0,traditional_only,true,better,25000,7150,small_world,,44,50.0,2.033353353353353,0
1000,homogeneous,,1,,true,14.133374048454618,calibration,0,A90,10,none,0.943,16,0.001,50,29,20.93093093093093,homogeneous,0.06396266962374186,random,0.13,0.7,29,971,971,true,homogeneous,1.0,1,846935161,50,complex,0,,homogeneous,0.85,calibration,2243,,26,watts_strogatz_rewire,experiment_K_calibration,1000,29,0.0,traditional_only,true,better,25000,7150,small_world,,29,50.0,2.033353353353353,0
1000,homogeneous,,1,,true,22.670490352514623,calibration,0,A90,10,none,0.991,15,0.001,50,29,20.93093093093093,homogeneous,0.06396266962374186,random,0.133,0.7,28,1024,1024,true,homogeneous,1.0,1,735976401,50,complex,0,,homogeneous,0.85,calibration,2244,,25,watts_strogatz_rewire,experiment_K_calibration,1000,34,0.0,traditional_only,true,better,25000,7150,small_world,,29,50.0,2.033353353353353,0
1000,homogeneous,,1,,true,13.51731900856252,calibration,0,A90,12,none,0.906,18,0.001,50,33,20.93093093093093,homogeneous,0.06396266962374186,random,0.138,0.7,33,939,939,true,homogeneous,1.0,1,1951213184,50,complex,0,,homogeneous,0.85,calibration,2245,,30,watts_strogatz_rewire,experiment_K_calibration,1000,34,0.0,traditional_only,true,better,25000,7150,small_world,,33,50.0,2.033353353353353,0
1000,homogeneous,,1,,true,17.697128574876512,calibration,0,A90,10,none,0.984,17,0.001,50,31,20.93093093093093,homogeneous,0.06396266962374186,random,0.14400000000000002,0.7,30,1014,1014,true,homogeneous,1.0,1,408807510,50,complex,0,,homogeneous,0.85,calibration,2246,,27,watts_strogatz_rewire,experiment_K_calibration,1000,31,0.0,traditional_only,true,better,25000,7150,small_world,,31,50.0,2.033353353353353,0
1000,homogeneous,,1,,true,30.92494461703283,calibration,0,A90,10,none,0.954,24,0.001,50,38,20.93093093093093,homogeneous,0.06396266962374186,random,0.14100000000000001,0.7,38,980,980,true,homogeneous,1.0,1,1504397314,50,complex,0,,homogeneous,0.85,calibration,2247,,34,watts_strogatz_rewire,experiment_K_calibration,1000,27,0.0,traditional_only,true,better,25000,7150,small_world,,38,50.0,2.033353353353353,0
1000,homogeneous,,1,,true,15.51682320113053,calibration,0,A90,11,none,0.94,18,0.001,50,33,20.93093093093093,homogeneous,0.06396266962374186,random,0.1329999999999999,0.7,33,980,980,true,homogeneous,1.0,1,1235408820,50,complex,0,,homogeneous,0.85,calibration,2248,,29,watts_strogatz_rewire,experiment_K_calibration,1000,41,0.0,traditional_only,true,better,25000,7150,small_world,,33,50.0,2.033353353353353,0
1000,homogeneous,,1,,true,23.284773593888346,calibration,0,A90,11,none,0.907,18,0.001,50,32,20.93093093093093,homogeneous,0.06396266962374186,random,0.135,0.7,32,934,934,true,homogeneous,1.0,1,1783047302,50,complex,0,,homogeneous,0.85,calibration,2249,,29,watts_strogatz_rewire,experiment_K_calibration,1000,28,0.0,traditional_only,true,better,25000,7150,small_world,,32,50.0,2.033353353353353,0
1000,homogeneous,,1,,true,14.603833782674535,calibration,0,A90,11,none,0.975,15,0.001,50,30,20.93093093093093,homogeneous,0.06396266962374186,random,0.128,0.7,29,1022,1022,true,homogeneous,1.0,1,169132753,50,complex,0,,homogeneous,0.85,calibration,2250,,26,watts_strogatz_rewire,experiment_K_calibration,1000,48,0.0,traditional_only,true,better,25000,7150,small_world,,30,50.0,2.033353353353353,0
1000,homogeneous,,1,,false,0.4124749212759977,calibration,0,stall,,none,0.0,,0.001,50,20,20.93093093093093,homogeneous,0.06396266962374186,random,0.0,0.7,2,0,0,false,homogeneous,1.0,1,266180892,50,complex,0,,homogeneous,0.85,calibration,2251,,,watts_strogatz_rewire,experiment_K_calibration,1000,1,0.0,traditional_only,false,better,25000,7150,small_world,,,50.0,2.033353353353353,0
1000,homogeneous,,1,,true,13.4317026088518,calibration,0,A90,9,none,0.981,20,0.001,50,33,20.93093093093093,homogeneous,0.06396266962374186,random,0.133,0.7,32,1017,1017,true,homogeneous,1.0,1,327901285,50,complex,0,,homogeneous,0.85,calibration,2252,,29,watts_strogatz_rewire,experiment_K_calibration,1000,37,0.0,traditional_only,true,better,25000,7150,small_world,,33,50.0,2.033353353353353,0
1000,homogeneous,,1,,true,21.20482154232051,calibration,0,A90,13,none,0.986,23,0.001,50,40,20.93093093093093,homogeneous,0.06396266962374186,random,0.128,0.7,39,1018,1018,true,homogeneous,1.0,1,1308047080,50,complex,0,,homogeneous,0.85,calibration,2253,,36,watts_strogatz_rewire,experiment_K_calibration,1000,33,0.0,traditional_only,true,better,25000,7150,small_world,,40,50.0,2.033353353353353,0
1000,homogeneous,,1,,true,14.063597919321547,calibration,0,A90,12,none,0.925,14,0.001,50,29,20.93093093093093,homogeneous,0.06396266962374186,random,0.136,0.7,29,953,953,true,homogeneous,1.0,1,591010695,50,complex,0,,homogeneous,0.85,calibration,2254,,26,watts_strogatz_rewire,experiment_K_calibration,1000,29,0.0,traditional_only,true,better,25000,7150,small_world,,29,50.0,2.033353353353353,0
