slope_min,comparison,n_runs,final_cutoff,cascade_prob_ci_low,source_experiment,transition_window,cascade_prob,cascade_prob_ci_high
0.025,C mixture pi=0.05 beta=0.1 vary=true,50,0.5,0.0,expC,45,0.0,0.07135003417431873
0.025,C mixture pi=0.1 beta=0.1 vary=true,50,0.5,0.0,expC,45,0.0,0.07135003417431873
0.025,C mixture pi=0.01 beta=0.2 vary=true,50,0.5,0.0,expC,45,0.0,0.07135003417431873
0.025,C mixture pi=0.03 beta=0.2 vary=true,250,0.5,0.0,expC,45,0.0,0.015133847249623387
0.025,C mixture pi=0.05 beta=0.2 vary=true,250,0.5,0.01630216973107241,expC,45,0.032,0.06186311129457508
0.025,C mixture pi=0.1 beta=0.2 vary=true,250,0.5,0.06208656638760556,expC,45,0.092,0.13426265296808712
0.025,C mixture pi=0.01 beta=0.4 vary=true,250,0.5,0.008572197944651562,expC,45,0.02,0.045956295414986886
0.025,C mixture pi=0.03 beta=0.4 vary=true,250,0.5,0.19855073569865583,expC,45,0.248,0.3050767233151544
0.025,C mixture pi=0.05 beta=0.4 vary=true,250,0.5,0.4188413078841016,expC,45,0.48,0.5417640460058832
0.025,C mixture pi=0.1 beta=0.4 vary=true,50,0.5,0.4815019502239357,expC,45,0.62,0.7413740415742278
0.025,C mixture pi=0.01 beta=0.7 vary=true,250,0.5,0.4306189740306896,expC,45,0.492,0.5536231675253044
0.025,C mixture pi=0.03 beta=0.7 vary=true,250,0.5,0.5665711761893972,expC,45,0.628,0.6855545589146992
0.025,C mixture pi=0.05 beta=0.7 vary=true,50,0.5,0.8378265662912299,expC,45,0.94,0.9793854036353695
0.025,C mixture pi=0.1 beta=0.7 vary=true,50,0.5,0.8378265662912299,expC,45,0.94,0.9793854036353695
0.025,D small_world seed=random,250,0.5,0.09898068743644395,expD,45,0.136,0.1840367533612819
0.025,D power_law seed=random,250,0.5,0.2652737152956094,expD,45,0.32,0.38017446971425506
0.025,D small_world seed=high_degree,250,0.5,0.4149231875977522,expD,45,0.476,0.5378032370702297
0.025,D power_law seed=high_degree,1000,0.5,0.9961731014136095,expD,45,1.0,1.0
0.025,D small_world seed=bridge,1000,0.5,0.4650853277924981,expD,45,0.496,0.5269452873961931
0.025,D power_law seed=bridge,50,0.5,0.9286499658256813,expD,45,1.0,1.0
0.025,D small_world seed=clustered,250,0.5,0.019053062687361854,expD,45,0.036,0.06699114756028864
0.025,D power_law seed=clustered,250,0.5,0.5706410625109003,expD,45,0.632,0.6893636018151991
0.025,E seed=random pioneer=random,1000,0.5,0.15648172434680807,expE,45,0.179,0.20397514454565469
0.025,E seed=random pioneer=hub_bridge,1000,0.5,0.9741677180358003,expE,45,0.984,0.9901278441325737
0.025,E seed=hub_bridge pioneer=random,1000,0.5,0.5925451445892167,expE,45,0.623,0.6525134383585312
0.025,E seed=hub_bridge pioneer=hub_bridge,1000,0.5,0.9897602795701941,expE,45,0.996,0.9984434370321067
0.025,F robustness_axis=premium_sigma premium_ratio=1.5 digital_growth_sd=0.25,50,0.5,0.0,robustness,45,0.0,0.07135003417431873
0.025,F robustness_axis=premium_sigma premium_ratio=1.5 digital_growth_sd=0.75,50,0.5,0.0,robustness,45,0.0,0.07135003417431873
0.025,F robustness_axis=premium_sigma premium_ratio=1.5 digital_growth_sd=1.0,50,0.5,0.0,robustness,45,0.0,0.07135003417431873
0.025,F robustness_axis=premium_sigma premium_ratio=2.0 digital_growth_sd=0.25,50,0.5,0.0,robustness,45,0.0,0.07135003417431873
0.025,F robustness_axis=premium_sigma premium_ratio=2.0 digital_growth_sd=0.75,50,0.5,0.0,robustness,45,0.0,0.07135003417431873
0.025,F robustness_axis=premium_sigma premium_ratio=2.0 digital_growth_sd=1.0,50,0.5,0.0,robustness,45,0.0,0.07135003417431873
0.025,F robustness_axis=premium_sigma premium_ratio=3.0 digital_growth_sd=0.25,250,0.5,0.13379907724930237,robustness,45,0.176,0.22800765576845358
0.025,F robustness_axis=premium_sigma premium_ratio=3.0 digital_growth_sd=0.75,50,0.5,0.0,robustness,45,0.0,0.07135003417431873
0.025,F robustness_axis=premium_sigma premium_ratio=3.0 digital_growth_sd=1.0,50,0.5,0.0,robustness,45,0.0,0.07135003417431873
0.025,F robustness_axis=premium_sigma premium_ratio=5.0 digital_growth_sd=0.25,250,0.5,0.45032599170719884,robustness,45,0.512,0.5733107959588102
0.025,F robustness_axis=premium_sigma premium_ratio=5.0 digital_growth_sd=0.75,50,0.5,0.0,robustness,45,0.0,0.07135003417431873
0.025,F robustness_axis=premium_sigma premium_ratio=5.0 digital_growth_sd=1.0,50,0.5,0.0,robustness,45,0.0,0.07135003417431873
0.025,F robustness_axis=premium_sigma premium_ratio=10.0 digital_growth_sd=0.25,250,0.5,0.4661614622155369,robustness,45,0.528,0.5889910423384842
0.025,F robustness_axis=premium_sigma premium_ratio=10.0 digital_growth_sd=0.75,250,0.5,0.43455262260224253,robustness,45,0.496,0.5575684481757543
0.025,F robustness_axis=premium_sigma premium_ratio=10.0 digital_growth_sd=1.0,250,0.5,0.08199108127964577,robustness,45,0.116,0.161631713408065
0.025,F robustness_axis=theta_mean digital_growth_sd=1.0 theta_sweep=0.6499999999999999,250,0.5,0.14087481495903226,robustness,45,0.184,0.2366897765027297
0.025,F robustness_axis=theta_mean digital_growth_sd=1.0 theta_sweep=0.7,250,0.5,0.11975315933080616,robustness,45,0.16,0.21053785679893777
0.025,F robustness_axis=theta_mean digital_growth_sd=1.0 theta_sweep=0.75,50,0.5,0.0035391680889764604,robustness,45,0.02,0.10495686471836953
0.025,F robustness_axis=seed_fraction digital_growth_sd=1.0 seed_fraction_sweep=0.003,50,0.5,0.011038652660826577,robustness,45,0.04,0.13460337877954667
0.025,F robustness_axis=seed_fraction digital_growth_sd=1.0 seed_fraction_sweep=0.006,250,0.5,0.11278704166232252,robustness,45,0.152,0.20174611602341536
0.025,F robustness_axis=seed_fraction digital_growth_sd=1.0 seed_fraction_sweep=0.012,50,0.5,0.562493877226366,robustness,45,0.7,0.8089661091039063
0.025,F robustness_axis=update_schedule digital_growth_sd=1.0 update_schedule=synchronous,250,0.5,0.11626512943648533,robustness,45,0.156,0.20614695747125555
0.025,F robustness_axis=update_schedule digital_growth_sd=1.0 update_schedule=asynchronous,250,0.5,0.5020198636060832,robustness,45,0.564,0.6240430039459649
0.025,F robustness_axis=return_distribution digital_growth_sd=1.0 return_distribution_sweep=normal,250,0.5,0.09214637228076344,robustness,45,0.128,0.17511321007295638
0.025,F robustness_axis=return_distribution digital_growth_sd=1.0 return_distribution_sweep=truncated_normal,250,0.5,0.30683166884990987,robustness,45,0.364,0.4252847376019877
0.025,F robustness_axis=return_distribution digital_growth_sd=1.0 return_distribution_sweep=lognormal,250,0.5,0.26902875602743026,robustness,45,0.324,0.38429835820443714
0.025,F robustness_axis=performance_benchmark digital_growth_sd=1.0 performance_benchmark_sweep=own,250,0.5,0.08536266215857913,robustness,45,0.12,0.16613906175113463
0.025,F robustness_axis=performance_benchmark digital_growth_sd=1.0 performance_benchmark_sweep=mean,50,0.5,0.9286499658256813,robustness,45,1.0,1.0
0.025,F robustness_axis=performance_benchmark digital_growth_sd=1.0 performance_benchmark_sweep=median,50,0.5,0.0,robustness,45,0.0,0.07135003417431873
0.025,F robustness_axis=performance_benchmark digital_growth_sd=1.0 performance_benchmark_sweep=p75,50,0.5,0.9286499658256813,robustness,45,1.0,1.0
0.025,F robustness_axis=abandonment digital_growth_sd=1.0 abandonment_sweep=absorbing,250,0.5,0.11975315933080616,robustness,45,0.16,0.21053785679893777
0.025,F robustness_axis=abandonment digital_growth_sd=1.0 abandonment_sweep=nonabsorbing,250,0.5,0.17310114571003238,robustness,45,0.22,0.2753738087497567
0.03,A hazard,50,0.5,0.0,expA,45,0.0,0.07135003417431873
0.03,A frequency-based,50,0.5,0.0,expA,45,0.0,0.07135003417431873
0.03,A success-based,1000,0.5,0.5743542580369126,expA,45,0.605,0.6348420932599453
0.03,B small_world beta=0.001 m=missing,50,0.5,0.0,expB,45,0.0,0.07135003417431873
0.03,B small_world beta=0.005 m=missing,50,0.5,0.0,expB,45,0.0,0.07135003417431873
0.03,B small_world beta=0.01 m=missing,50,0.5,0.0,expB,45,0.0,0.07135003417431873
0.03,B small_world beta=0.05 m=missing,50,0.5,0.0,expB,45,0.0,0.07135003417431873
0.03,B small_world beta=0.1 m=missing,50,0.5,0.0,expB,45,0.0,0.07135003417431873
0.03,B small_world beta=0.2 m=missing,50,0.5,0.0,expB,45,0.0,0.07135003417431873
0.03,B small_world beta=0.4 m=missing,1000,0.5,0.020266315636487786,expB,45,0.029,0.041338622831892095
0.03,B small_world beta=0.7 m=missing,250,0.5,0.20221109724776432,expB,45,0.252,0.30929529098804887
0.03,B small_world beta=1.0 m=missing,50,0.5,0.20758044093999403,expB,45,0.32,0.45810557136276076
0.03,B power_law beta=missing m=2,250,0.5,0.4661614622155369,expB,45,0.528,0.5889910423384842
0.03,B degree_matched_random beta=missing m=2,50,0.5,0.5418944286372394,expB,45,0.68,0.792419559060006
0.03,B power_law beta=missing m=3,50,0.5,0.9286499658256813,expB,45,1.0,1.0
0.03,B degree_matched_random beta=missing m=3,50,0.5,0.6044657801100008,expB,45,0.74,0.8412862034863262
0.03,B power_law beta=missing m=5,1000,0.5,0.9961731014136095,expB,45,1.0,1.0
0.03,B degree_matched_random beta=missing m=5,50,0.5,0.5014076201030195,expB,45,0.64,0.7586143703281711
0.03,B power_law beta=missing m=8,50,0.5,0.9286499658256813,expB,45,1.0,1.0
0.03,B degree_matched_random beta=missing m=8,50,0.5,0.5215356854148285,expB,45,0.66,0.7756323036493895
0.03,B power_law beta=missing m=12,50,0.5,0.9286499658256813,expB,45,1.0,1.0
0.03,B degree_matched_random beta=missing m=12,250,0.5,0.6488287723066753,expB,45,0.708,0.7608755472374812
0.03,C homogeneous beta=0.4 vary=false,1000,0.5,0.0021375039957652504,expC,45,0.005,0.011651125604761368
0.03,C lower_mean beta=0.4 vary=false,1000,0.5,0.0076127471221297755,expC,45,0.013,0.022114652101014598
0.03,C higher_variance beta=0.4 vary=false,1000,0.5,0.5350860732775359,expC,45,0.566,0.5964087761090605
0.03,C mixture pi=0.01 beta=0.4 vary=false,250,0.5,0.008572197944651562,expC,45,0.02,0.045956295414986886
0.03,C mixture pi=0.03 beta=0.4 vary=false,250,0.5,0.011044626630631514,expC,45,0.024,0.051362795951009954
0.03,C mixture pi=0.05 beta=0.4 vary=false,1000,0.5,0.15648172434680807,expC,45,0.179,0.20397514454565469
0.03,C mixture pi=0.1 beta=0.4 vary=false,50,0.5,0.12753786224302288,expC,45,0.22,0.35241815689459555
0.03,C mixture pi=0.01 beta=0.05 vary=true,50,0.5,0.0,expC,45,0.0,0.07135003417431873
0.03,C mixture pi=0.03 beta=0.05 vary=true,50,0.5,0.0,expC,45,0.0,0.07135003417431873
0.03,C mixture pi=0.05 beta=0.05 vary=true,50,0.5,0.0,expC,45,0.0,0.07135003417431873
0.03,C mixture pi=0.1 beta=0.05 vary=true,50,0.5,0.0,expC,45,0.0,0.07135003417431873
0.03,C mixture pi=0.01 beta=0.1 vary=true,50,0.5,0.0,expC,45,0.0,0.07135003417431873
0.03,C mixture pi=0.03 beta=0.1 vary=true,50,0.5,0.0,expC,45,0.0,0.07135003417431873
0.03,C mixture pi=0.05 beta=0.1 vary=true,50,0.5,0.0,expC,45,0.0,0.07135003417431873
0.03,C mixture pi=0.1 beta=0.1 vary=true,50,0.5,0.0,expC,45,0.0,0.07135003417431873
0.03,C mixture pi=0.01 beta=0.2 vary=true,50,0.5,0.0,expC,45,0.0,0.07135003417431873
0.03,C mixture pi=0.03 beta=0.2 vary=true,250,0.5,0.0,expC,45,0.0,0.015133847249623387
0.03,C mixture pi=0.05 beta=0.2 vary=true,250,0.5,0.0,expC,45,0.0,0.015133847249623387
0.03,C mixture pi=0.1 beta=0.2 vary=true,250,0.5,0.0021965911168378323,expC,45,0.008,0.028695114576791584
0.03,C mixture pi=0.01 beta=0.4 vary=true,250,0.5,0.0,expC,45,0.0,0.015133847249623387
0.03,C mixture pi=0.03 beta=0.4 vary=true,250,0.5,0.03364733819454402,expC,45,0.056,0.09179151816312153
0.03,C mixture pi=0.05 beta=0.4 vary=true,250,0.5,0.07529144734526685,expC,45,0.108,0.1525734888984379
0.03,C mixture pi=0.1 beta=0.4 vary=true,50,0.5,0.0977008273245379,expC,45,0.18,0.3079631945470261
0.03,C mixture pi=0.01 beta=0.7 vary=true,250,0.5,0.13027404955334546,expC,45,0.172,0.22365375424240744
0.03,C mixture pi=0.03 beta=0.7 vary=true,250,0.5,0.2316985698670338,expC,45,0.284,0.34283925214480343
0.03,C mixture pi=0.05 beta=0.7 vary=true,50,0.5,0.5215356854148285,expC,45,0.66,0.7756323036493895
0.03,C mixture pi=0.1 beta=0.7 vary=true,50,0.5,0.5418944286372394,expC,45,0.68,0.792419559060006
0.03,D small_world seed=random,250,0.5,0.011044626630631514,expD,45,0.024,0.051362795951009954
0.03,D power_law seed=random,250,0.5,0.22799348323513563,expD,45,0.28,0.33866540955469876
0.03,D small_world seed=high_degree,250,0.5,0.09898068743644395,expD,45,0.136,0.1840367533612819
0.03,D power_law seed=high_degree,1000,0.5,0.9961731014136095,expD,45,1.0,1.0
0.03,D small_world seed=bridge,1000,0.5,0.12360059987923061,expD,45,0.144,0.16712415191427943
0.03,D power_law seed=bridge,50,0.5,0.9286499658256813,expD,45,1.0,1.0
0.03,D small_world seed=clustered,250,0.5,0.0021965911168378323,expD,45,0.008,0.028695114576791584
0.03,D power_law seed=clustered,250,0.5,0.5301320093936375,expD,45,0.592,0.6510833627124317
0.03,E seed=random pioneer=random,1000,0.5,0.019442147463132154,expE,45,0.028,0.040170444802420505
0.03,E seed=random pioneer=hub_bridge,1000,0.5,0.8307594766742207,expE,45,0.854,0.8745310791266149
0.03,E seed=hub_bridge pioneer=random,1000,0.5,0.21743301163142034,expE,45,0.243,0.2705340142419844
0.03,E seed=hub_bridge pioneer=hub_bridge,1000,0.5,0.9235285893693421,expE,45,0.94,0.9531037398746343
0.03,F robustness_axis=premium_sigma premium_ratio=1.5 digital_growth_sd=0.25,50,0.5,0.0,robustness,45,0.0,0.07135003417431873
0.03,F robustness_axis=premium_sigma premium_ratio=1.5 digital_growth_sd=0.75,50,0.5,0.0,robustness,45,0.0,0.07135003417431873
0.03,F robustness_axis=premium_sigma premium_ratio=1.5 digital_growth_sd=1.0,50,0.5,0.0,robustness,45,0.0,0.07135003417431873
0.03,F robustness_axis=premium_sigma premium_ratio=2.0 digital_growth_sd=0.25,50,0.5,0.0,robustness,45,0.0,0.07135003417431873
0.03,F robustness_axis=premium_sigma premium_ratio=2.0 digital_growth_sd=0.75,50,0.5,0.0,robustness,45,0.0,0.07135003417431873
0.03,F robustness_axis=premium_sigma premium_ratio=2.0 digital_growth_sd=1.0,50,0.5,0.0,robustness,45,0.0,0.07135003417431873
0.03,F robustness_axis=premium_sigma premium_ratio=3.0 digital_growth_sd=0.25,250,0.5,0.019053062687361854,robustness,45,0.036,0.06699114756028864
0.03,F robustness_axis=premium_sigma premium_ratio=3.0 digital_growth_sd=0.75,50,0.5,0.0,robustness,45,0.0,0.07135003417431873
0.03,F robustness_axis=premium_sigma premium_ratio=3.0 digital_growth_sd=1.0,50,0.5,0.0,robustness,45,0.0,0.07135003417431873
0.03,F robustness_axis=premium_sigma premium_ratio=5.0 digital_growth_sd=0.25,250,0.5,0.11975315933080616,robustness,45,0.16,0.21053785679893777
0.03,F robustness_axis=premium_sigma premium_ratio=5.0 digital_growth_sd=0.75,50,0.5,0.0,robustness,45,0.0,0.07135003417431873
0.03,F robustness_axis=premium_sigma premium_ratio=5.0 digital_growth_sd=1.0,50,0.5,0.0,robustness,45,0.0,0.07135003417431873
0.03,F robustness_axis=premium_sigma premium_ratio=10.0 digital_growth_sd=0.25,250,0.5,0.11626512943648533,robustness,45,0.156,0.20614695747125555
0.03,F robustness_axis=premium_sigma premium_ratio=10.0 digital_growth_sd=0.75,250,0.5,0.14442509786439153,robustness,45,0.188,0.24101842281937344
0.03,F robustness_axis=premium_sigma premium_ratio=10.0 digital_growth_sd=1.0,250,0.5,0.008572197944651562,robustness,45,0.02,0.045956295414986886
0.03,F robustness_axis=theta_mean digital_growth_sd=1.0 theta_sweep=0.6499999999999999,250,0.5,0.01630216973107241,robustness,45,0.032,0.06186311129457508
0.03,F robustness_axis=theta_mean digital_growth_sd=1.0 theta_sweep=0.7,250,0.5,0.004089245839774545,robustness,45,0.012,0.034681389075857876
0.03,F robustness_axis=theta_mean digital_growth_sd=1.0 theta_sweep=0.75,50,0.5,0.0,robustness,45,0.0,0.07135003417431873
0.03,F robustness_axis=seed_fraction digital_growth_sd=1.0 seed_fraction_sweep=0.003,50,0.5,0.0,robustness,45,0.0,0.07135003417431873
0.03,F robustness_axis=seed_fraction digital_growth_sd=1.0 seed_fraction_sweep=0.006,250,0.5,0.011044626630631514,robustness,45,0.024,0.051362795951009954
0.03,F robustness_axis=seed_fraction digital_growth_sd=1.0 seed_fraction_sweep=0.012,50,0.5,0.3116198721023535,robustness,45,0.44,0.5769421319985648
0.03,F robustness_axis=update_schedule digital_growth_sd=1.0 update_schedule=synchronous,250,0.5,0.008572197944651562,robustness,45,0.02,0.045956295414986886
0.03,F robustness_axis=update_schedule digital_growth_sd=1.0 update_schedule=asynchronous,250,0.5,0.22059935523679833,robustness,45,0.272,0.33030167910902997
0.03,F robustness_axis=return_distribution digital_growth_sd=1.0 return_distribution_sweep=normal,250,0.5,0.019053062687361854,robustness,45,0.036,0.06699114756028864
0.03,F robustness_axis=return_distribution digital_growth_sd=1.0 return_distribution_sweep=truncated_normal,250,0.5,0.06865445354100544,robustness,45,0.1,0.1434526242586933
0.03,F robustness_axis=return_distribution digital_growth_sd=1.0 return_distribution_sweep=lognormal,250,0.5,0.0491912491961804,robustness,45,0.076,0.11564225327150024
0.03,F robustness_axis=performance_benchmark digital_growth_sd=1.0 performance_benchmark_sweep=own,250,0.5,0.011044626630631514,robustness,45,0.024,0.051362795951009954
0.03,F robustness_axis=performance_benchmark digital_growth_sd=1.0 performance_benchmark_sweep=mean,50,0.5,0.9286499658256813,robustness,45,1.0,1.0
0.03,F robustness_axis=performance_benchmark digital_growth_sd=1.0 performance_benchmark_sweep=median,50,0.5,0.0,robustness,45,0.0,0.07135003417431873
0.03,F robustness_axis=performance_benchmark digital_growth_sd=1.0 performance_benchmark_sweep=p75,50,0.5,0.9286499658256813,robustness,45,1.0,1.0
0.03,F robustness_axis=abandonment digital_growth_sd=1.0 abandonment_sweep=absorbing,250,0.5,0.004089245839774545,robustness,45,0.012,0.034681389075857876
0.03,F robustness_axis=abandonment digital_growth_sd=1.0 abandonment_sweep=nonabsorbing,250,0.5,0.03364733819454402,robustness,45,0.056,0.09179151816312153
0.01,A hazard,50,0.5,0.0,expA,60,0.0,0.07135003417431873
0.01,A frequency-based,50,0.5,0.0,expA,60,0.0,0.07135003417431873
0.01,A success-based,1000,0.5,0.9961731014136095,expA,60,1.0,1.0
0.01,B small_world beta=0.001 m=missing,50,0.5,0.0,expB,60,0.0,0.07135003417431873
0.01,B small_world beta=0.005 m=missing,50,0.5,0.0,expB,60,0.0,0.07135003417431873
0.01,B small_world beta=0.01 m=missing,50,0.5,0.0,expB,60,0.0,0.07135003417431873
0.01,B small_world beta=0.05 m=missing,50,0.5,0.0,expB,60,0.0,0.07135003417431873
0.01,B small_world beta=0.1 m=missing,50,0.5,0.0,expB,60,0.0,0.07135003417431873
0.01,B small_world beta=0.2 m=missing,50,0.5,0.08337321362087696,expB,60,0.16,0.2851448096176598
0.01,B small_world beta=0.4 m=missing,1000,0.5,0.8244186211654393,expB,60,0.848,0.868917857418433
0.01,B small_world beta=0.7 m=missing,250,0.5,0.9229414729274126,expB,60,0.956,0.9752564583809309
0.01,B small_world beta=1.0 m=missing,50,0.5,0.8653966212204534,expB,60,0.96,0.9889613473391734
0.01,B power_law beta=missing m=2,250,0.5,0.6655137581859878,expB,60,0.724,0.775706278246181
0.01,B degree_matched_random beta=missing m=2,50,0.5,0.8950431352816304,expB,60,0.98,0.9964608319110235
0.01,B power_law beta=missing m=3,50,0.5,0.9286499658256813,expB,60,1.0,1.0
0.01,B degree_matched_random beta=missing m=3,50,0.5,0.8950431352816304,expB,60,0.98,0.9964608319110235
0.01,B power_law beta=missing m=5,1000,0.5,0.9961731014136095,expB,60,1.0,1.0
0.01,B degree_matched_random beta=missing m=5,50,0.5,0.8950431352816304,expB,60,0.98,0.9964608319110235
0.01,B power_law beta=missing m=8,50,0.5,0.9286499658256813,expB,60,1.0,1.0
0.01,B degree_matched_random beta=missing m=8,50,0.5,0.9286499658256813,expB,60,1.0,1.0
0.01,B power_law beta=missing m=12,50,0.5,0.9286499658256813,expB,60,1.0,1.0
0.01,B degree_matched_random beta=missing m=12,250,0.5,0.9653186109241421,expB,60,0.988,0.9959107541602255
0.01,C homogeneous beta=0.4 vary=false,1000,0.5,0.6249936490167607,expC,60,0.655,0.6838200124214584
0.01,C lower_mean beta=0.4 vary=false,1000,0.5,0.7615893349217455,expC,60,0.788,0.8122063714924936
0.01,C higher_variance beta=0.4 vary=false,1000,0.5,0.9961731014136095,expC,60,1.0,1.0
